track_id,source,year,position,audio_path,filename,artist,title,status,cache_path,selected_duration_sec,raw_voiced_coverage,selected_voiced_coverage,skip_reason,median_voiced_prob,jump_rate,octave_jump_rate,reason,alpha_dfa,mfdfa_ok,mfdfa_error,alpha_width,alpha_peak,W_L,W_R,B,R,spectrum_skew,delta_Hq,H_q,alpha_curve,f_alpha_curve,qvals,contour_length
suno_v4_5_1972_04,suno_v4_5,1972,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1972_4_3e0cc9f9-478f-489b-99b6-67f6e3ea64fa_vocals.mp3,1972_4_3e0cc9f9-478f-489b-99b6-67f6e3ea64fa_vocals.mp3,Harry Nilsson,Without You,accepted,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1972_04.npz,80.38748299319728,0.8549841579332196,0.9067013287117274,,0.8911444948731203,0.0356915232632249,0.0019120458891013384,,0.9963673002563671,True,,2.928465827042524,1.6974799294064993,1.350876942845491,1.577588884197033,-0.07741662520286254,-0.1551435835863698,0.07741662520286254,2.4232737608346993,"[3.043196494324916, 3.018186492441209, 2.9863910586611784, 2.9451214154572, 2.8901651403470603, 2.8144938796246404, 2.7056999355739353, 2.5424902308235575, 2.298478154451282, 1.9803444756061026, 1.6974799294064993, 1.4146153832068962, 1.2293518517976976, 1.0852199119332793, 0.9684503542049919, 0.8733903509919875, 0.796948391524258, 0.7362285353547129, 0.688252670222519, 0.6502582873181941, 0.6199227334902169]","[0.3466029865610083, 0.34690274903842155, 0.3493624191903786, 0.36216550631730193, 0.39332399626152625, 0.45394446616279027, 0.55564600958005, 0.7075488566122863, 0.9205221762964707, 1.2293518517976976, 1.6974799294064993, 2.298478154451282, 2.8235631084322854, 3.112921716696589, 3.222499352826265, 3.2590955498933107, 3.26828651127828, 3.270418236979868, 3.271690255038598, 3.273914261885242, 3.275068813603532]","[-0.36644885340733624, -0.3650999222589766, -0.35556100412856173, -0.30922060163093823, -0.21087318578819536, -0.04861471207299317, 0.17439131075011605, 0.43349341701851074, 0.6911703244987731, 0.9073682342954007, 1.0, 0.8409331605774104, 0.47491504601899637, 0.1443527711904533, -0.033598834504659614, -0.11150417567167459, -0.1254500847668183, -0.13504285042396447, -0.14457534407461203, -0.1500928128962542, -0.15481589351216307]","[-5.0, -4.5, -4.0, -3.5, -3.0, -2.5, -2.0, -1.5, -1.0, -0.5, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0]",3462.0
suno_v4_5_2003_04,suno_v4_5,2003,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/2003_4_c8c63055-f85e-4f99-8b26-b2f4889905ca_vocals.mp3,2003_4_c8c63055-f85e-4f99-8b26-b2f4889905ca_vocals.mp3,Beyonce featuring Jay-Z,Crazy in Love,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_2003_04.npz,23.26639455782313,0.6875549416049228,,too_short,,,,too_short,,,,,,,,,,,,,,,,
suno_v4_5_1972_01,suno_v4_5,1972,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1972_1_29cb510d-3446-4bcb-8c8c-c1f41e4e409f_vocals.mp3,1972_1_29cb510d-3446-4bcb-8c8c-c1f41e4e409f_vocals.mp3,Roberta Flack,The First Time Ever I Saw Your Face,accepted,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1972_01.npz,101.26222222222222,0.8548544214741856,0.9101123595505618,,0.9459302094659092,0.0272177419354838,0.003276209677419355,,0.902154754761159,True,,2.3312217984999384,1.517515788221996,1.1412951610164899,1.1899266374834485,-0.020860939314419305,-0.04172789655891133,0.020860939314419305,1.8766964133623087,"[2.4630558335334185, 2.4359017677365267, 2.4030779731288843, 2.3629391099159296, 2.313177418509881, 2.2503239716846344, 2.168853348033861, 2.0602579599715516, 1.91423555265973, 1.7270355310851297, 1.5175157882219963, 1.3079960453588628, 1.1284303186018139, 0.9838375794055895, 0.8723259227810031, 0.7880005384306926, 0.7244280012178604, 0.6761245322641117, 0.6388941184125105, 0.609691635336878, 0.5863594201711096]","[0.3762206272055062, 0.37636948367919487, 0.3771764960915598, 0.38229246999646094, 0.3964345168476595, 0.42863215809157507, 0.49424497696834746, 0.6162215269601923, 0.8217583464289527, 1.1284303186018139, 1.517515788221996, 1.91423555265973, 2.226869174414763, 2.4234711434079923, 2.5354229892542586, 2.601825559461921, 2.6444769554941683, 2.6727796369858936, 2.691271070108616, 2.702967275151556, 2.7074424257054446]","[-0.05061953659117302, -0.049949682459573985, -0.046870489283802996, -0.02841221793677784, 0.01601954688939733, 0.10157904915220595, 0.24383810837468878, 0.44857592133190427, 0.6933280278271389, 0.9102171366214755, 1.0, 0.9063999892126997, 0.6873663782449673, 0.45518022484533915, 0.26686071755920526, 0.12124603055678307, 0.006101389047138639, -0.08444184474487315, -0.15277238791892778, -0.20179478336763168, -0.22193296086012992]","[-5.0, -4.5, -4.0, -3.5, -3.0, -2.5, -2.0, -1.5, -1.0, -0.5, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0]",4361.0
suno_v4_5_1975_04,suno_v4_5,1975,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1975_4_16b42242-81e7-47aa-96e2-469832662062_vocals.mp3,1975_4_16b42242-81e7-47aa-96e2-469832662062_vocals.mp3,Freddy Fender,Before the Next Teardrop Falls,accepted,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1975_04.npz,46.69532879818594,0.6480799579168859,0.7662854301342615,,0.3233360583906408,0.0623376623376623,0.003246753246753247,,0.9478766323923371,True,,1.0837590296635193,-0.04746435348718703,0.0,1.0837590296635193,-1.0,-13.895947061625547,1.0,-0.8078724108613015,"[0.0015618111611417423, 0.0016534914414109464, 0.0017745873818364748, 0.001941676180690322, 0.002186362611995276, 0.0025767119825940627, 0.003287780209672423, 0.004916732667396102, 0.010929261560306084, 0.10967890497656242, 0.6331500379840301, 1.156621170991498, 1.0362946761763323, 0.9637413509977721, 0.9156945028495597, 0.8823919475473031, 0.8585607897032473, 0.8410458208863991, 0.8278341245124207, 0.8175949345317157, 0.8094342220224432]","[-0.04746435348718703, -0.004353701140961119, -0.0009333190446090267, -1.647258335912838e-05, 0.0003540866759310646, 0.0005392616913602044, 0.0006448448539331242, 0.0007107062783626716, 0.0007366886387187854, 0.010929261560306047, 0.6331500379840301, 0.7355168322903238, 0.7356541289399408, 0.7358346120625332, 0.7359878094389902, 0.737680504234139, 0.7442933634106226, 0.7603678423715996, 0.795094329522787, 0.8673014410009093, 1.0362946761763323]","[1.058393615047493, 1.0139056507125357, 1.008442198508563, 1.006482961414883, 1.0054968278081926, 1.0049084507126556, 1.0045189701116135, 1.0042425332337173, 1.0041256126121147, 1.049374821708128, 1.0, 0.6307308311116127, 0.6311290781873957, 0.6320785488886784, 0.6327679370827353, 0.6373591435926751, 0.6547535396582984, 0.6893466790440799, 0.7470294677875222, 0.831006764824577, 0.9398367525924172]","[-5.0, -4.5, -4.0, -3.5, -3.0, -2.5, -2.0, -1.5, -1.0, -0.5, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0]",2011.0
suno_v4_5_1981_01,suno_v4_5,1981,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1981_1_92095f6d-3779-4945-8702-5e3c8ce69677_vocals.mp3,1981_1_92095f6d-3779-4945-8702-5e3c8ce69677_vocals.mp3,Kim Carnes,Bette Davis Eyes,accepted,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1981_01.npz,44.90739229024943,0.6785793317105554,0.93846949327818,,0.5485250542599847,0.0325248070562293,0.0027563395810363835,,1.4524255524032657,True,,6.206449672182437,6.836962807969545,5.74346817799853,0.4629814941839072,0.8508063325611067,2.5181294493231583,-0.8508063325611067,5.712720756299417,"[6.959215889082702, 6.968695976136588, 6.9812959836392645, 6.9986852625856315, 7.023665862545633, 7.060851367987557, 7.117017389833677, 7.198673640978922, 7.299944302153452, 7.27632992195452, 4.518925098298395, 1.761520274642269, 1.6284937505916603, 1.5232701073908121, 1.444995602888116, 1.3870510291673657, 1.3435845547019714, 1.3103271860666348, 1.2843087498450372, 1.263495188651315, 1.2464951327832852]","[1.0934946299710155, 1.095240664536277, 1.0995831976976964, 1.1064813352742346, 1.1185175783148074, 1.1407624583296823, 1.182722411832196, 1.2614974551845715, 1.4041450237650839, 1.6284937505916603, 4.518925098298395, 6.836962807969545, 6.8432699990808175, 6.85411795850051, 6.854186346920159, 6.863733473564931, 6.870895510856453, 6.8738951055977395, 6.934090477513902, 7.159845500491123, 7.2999443021534525]","[0.23499748593865188, 0.24285464148232894, 0.26109779141063694, 0.2865395222265996, 0.324799070838508, 0.38427857290579137, 0.4754536178881601, 0.607341021690639, 0.7756512731734235, 0.9334867379746957, 1.0, 1.5597214000450315, 1.541187590394447, 1.5257988626663348, 1.5057462048291548, 1.4702500402973335, 1.4401020937606006, 1.4266039174248135, 1.3968747451975307, 1.1400988016623295, 0.9881928099005339]","[-5.0, -4.5, -4.0, -3.5, -3.0, -2.5, -2.0, -1.5, -1.0, -0.5, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0]",1934.0
suno_v4_5_1978_04,suno_v4_5,1978,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1978_4_8d522d6f-2f9b-4339-8828-a610d8b7d74a_vocals.mp3,1978_4_8d522d6f-2f9b-4339-8828-a610d8b7d74a_vocals.mp3,Bee Gees,Stayin Alive,accepted,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1978_04.npz,44.74485260770975,0.6950271380372598,0.779449922158796,,0.2407543944755742,0.0879413724183877,0.012658227848101266,,1.2856831338033865,True,,16.45438032513361,16.725977424689972,15.756550436529473,0.6978298886041365,0.915180046308007,3.117034728517658,-0.915180046308007,15.867948414205514,"[16.98678433639508, 17.01576288214009, 17.049887993741248, 17.090415042815415, 17.13879908479353, 17.19645425754586, 17.264167050404204, 17.34126917782138, 17.42380731329411, 17.356982302072723, 9.473889081456274, 1.5907958608398272, 1.463547576482221, 1.3750899174798052, 1.307689288360092, 1.255216183470459, 1.214094614365215, 1.181696241314523, 1.155995428154024, 1.1354369148594603, 1.118835922189564]","[0.9694269881604995, 0.9701978983317252, 0.9735292722667399, 0.9816978695204508, 0.9978963859246837, 1.026905266375461, 1.0754055824564395, 1.1518310002379628, 1.2672369457997945, 1.463547576482221, 9.473889081456274, 16.725977424689972, 16.7343697070104, 16.754480319776448, 16.783154720584406, 16.825317005989305, 16.888063153572176, 16.97923187713258, 17.1045267875143, 17.33341261569571, 17.42380731329411]","[0.25295532985467695, 0.25642442562519285, 0.27013537645086405, 0.30000569872074667, 0.3514053146784062, 0.4292227072625052, 0.5354325881926951, 0.6651116241372361, 0.8036893693175735, 0.9363758578211969, 1.0, 2.3040345585255295, 2.266269288083606, 2.181630695859198, 2.075411127808536, 1.9404462364126687, 1.7709777599342118, 1.5698703465432473, 1.355113585460625, 1.0903946975983985, 0.9665874943893069]","[-5.0, -4.5, -4.0, -3.5, -3.0, -2.5, -2.0, -1.5, -1.0, -0.5, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0]",1927.0
suno_v4_5_2004_04,suno_v4_5,2004,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/2004_4_877dc110-71cd-479c-8503-1d08b04b91bf_vocals.mp3,2004_4_877dc110-71cd-479c-8503-1d08b04b91bf_vocals.mp3,Maroon 5,This Love,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_2004_04.npz,23.243174603174605,0.6351864883884588,,too_short,,,,too_short,,,,,,,,,,,,,,,,
suno_v4_5_1975_03,suno_v4_5,1975,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1975_3_3ca113bf-f651-4a3b-8020-257944bc424e_vocals.mp3,1975_3_3ca113bf-f651-4a3b-8020-257944bc424e_vocals.mp3,Elton John,Philadelphia Freedom,accepted,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1975_03.npz,38.42902494331066,0.8167315663861324,0.8435045317220544,,0.3721358982975086,0.0666666666666666,0.011469534050179211,,1.2865287071935203,True,,13.018921856037867,12.956522730338094,12.14433600697891,0.8745858490589562,0.8656438899119216,2.630866647809397,-0.8656438899119216,12.123876869947086,"[13.166361549839596, 13.189676974228652, 13.216890588395296, 13.248675979803602, 13.285610875936051, 13.3278828639511, 13.37468018683664, 13.422553751060324, 13.452278313769401, 12.605444094386874, 7.128438514979751, 1.6514329355726294, 1.5026439144642856, 1.3874846671786416, 1.2990716349844507, 1.2307485098363178, 1.1769835419795516, 1.1336940624923277, 1.0980364518720835, 1.068073341729547, 1.0424846798925107]","[0.8121867233591828, 0.8202775919742189, 0.8384008190598147, 0.8611951815496797, 0.8910579441323527, 0.9328073559697532, 0.9956442738228319, 1.0954993555046157, 1.2555105329816476, 1.5026439144642856, 7.128438514979751, 12.956522730338094, 12.964245395616793, 12.983180454716326, 13.010729725773032, 13.050658769434854, 13.107472254134873, 13.185876533287264, 13.297082059903879, 13.452278313769401, 13.83110857939705]","[-0.15148978266663882, -0.11508087389897659, -0.03854253124907547, 0.04625391670073187, 0.1422232064584037, 0.2551471153335889, 0.39314527767676255, 0.5620220324889613, 0.752866618517362, 0.9256054894458281, 1.0, 2.0491940975075096, 2.0144421037533675, 1.9348405347158817, 1.832811889106992, 1.704856319503591, 1.5510265245405677, 1.377607307098753, 1.1882075367346694, 0.5765828903087362, 0.6211697343723515]","[-5.0, -4.5, -4.0, -3.5, -3.0, -2.5, -2.0, -1.5, -1.0, -0.5, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0]",1655.0
suno_v4_5_1977_03,suno_v4_5,1977,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1977_3_2696d36a-919b-4404-afd4-c831bcf5018b_vocals.mp3,1977_3_2696d36a-919b-4404-afd4-c831bcf5018b_vocals.mp3,The Emotions,Best of My Love,accepted,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1977_03.npz,36.57142857142857,0.5684726381704329,0.7904761904761904,,0.3721358982975087,0.0586816720257234,0.008842443729903537,,1.2846646819690701,True,,3.5780011549476773,4.0564170283820715,3.0981243790076807,0.47987677593999667,0.7317626489435752,1.8650210530903728,-0.7317626489435752,3.0879345014604263,"[4.168500498460451, 4.180954217358048, 4.196513050709757, 4.21648450535859, 4.242983483988867, 4.2795547203227144, 4.332211341020432, 4.411010162671985, 4.536293804322068, 4.790132425860952, 3.137316639425902, 1.484500852990853, 1.3770905010968844, 1.2985858270482884, 1.23819283566707, 1.192455848946813, 1.1579051705794352, 1.1314497532081795, 1.110744250929483, 1.0941519245139835, 1.0805659970000243]","[0.9582926493743908, 0.9598529812821894, 0.9636095240842972, 0.9692614919796263, 0.9789345138615961, 0.9973298404041655, 1.0332608817945999, 1.0992951702372555, 1.205628314077006, 1.3770905010968844, 3.137316639425902, 4.0564170283820715, 4.056450289463225, 4.056598209356151, 4.057101750872425, 4.058808967948279, 4.064527769925737, 4.082371556798808, 4.1281288777187966, 4.221449031077502, 4.536293804322068]","[0.3886332618718331, 0.39565475545692674, 0.41146109261925723, 0.4323410857000636, 0.463088029846483, 0.5121849786433814, 0.5901360922550598, 0.7010640147834508, 0.8285378129801217, 0.9462948240530157, 1.0, 1.5604173503918943, 1.5602676755267026, 1.5596593654144222, 1.5578396407015784, 1.5525235481217656, 1.5375673759924418, 1.4996795684432485, 1.4243219274297836, 1.314844773244566, 1.1269193107694417]","[-5.0, -4.5, -4.0, -3.5, -3.0, -2.5, -2.0, -1.5, -1.0, -0.5, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0]",1575.0
suno_v4_5_1973_04,suno_v4_5,1973,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1973_4_663f9d3c-add1-416e-aeb6-bc15da239d8e_vocals.mp3,1973_4_663f9d3c-add1-416e-aeb6-bc15da239d8e_vocals.mp3,Marvin Gaye,Let's Get It On,accepted,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1973_04.npz,76.02213151927438,0.7853122136405288,0.9098961514966402,,0.6159498854580682,0.0668233713901947,0.0,,1.0599132501905,True,,15.56691550883417,15.718415263249568,14.928022088141196,0.6388934206929733,0.9179165043543271,3.151256254825531,-0.9179165043543273,14.93544347112346,"[15.86923746943492, 15.885995492344403, 15.904428018611995, 15.924599341513352, 15.94647088186451, 15.969838637956178, 15.994208306309321, 16.018136960733127, 16.03048240429932, 15.339793514314298, 8.27174897989966, 1.2037044454850239, 1.1458703212688974, 1.1022085601623863, 1.066527579782638, 1.036388217344628, 1.0103917933491042, 0.9876521432618054, 0.9675727208588688, 0.9497274231118032, 0.9337939983114601]","[0.7903931751083721, 0.7986791081218256, 0.8169909025867961, 0.8391155033881623, 0.8658119580547488, 0.8981202204820371, 0.9376577031179905, 0.9871848382963784, 1.0514606175010677, 1.1458703212688974, 8.27174897989966, 15.718415263249568, 15.728475272726612, 15.75088202025308, 15.778299428854453, 15.811501100406282, 15.850996032974884, 15.897391153790757, 15.957934208319323, 16.03048240429932, 16.35730868394254]","[0.2829958839845599, 0.3202825825451008, 0.3976727269117091, 0.4801217604422492, 0.5662604941169334, 0.6543300078435226, 0.7422602466707051, 0.8274644172009882, 0.9055902962321702, 0.9710829378919368, 1.0, 1.754111030926751, 1.708840988280059, 1.6141839934356597, 1.5120496943061426, 1.4049093443746798, 1.2971065124532402, 1.1936343050371292, 1.090304128620705, 0.6546555550074888, 0.6731737203567789]","[-5.0, -4.5, -4.0, -3.5, -3.0, -2.5, -2.0, -1.5, -1.0, -0.5, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0]",3274.0
suno_v4_5_1983_01,suno_v4_5,1983,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1983_1_0fdb5ce4-d38a-4dc2-a3ed-13e8c76d31b3_vocals.mp3,1983_1_0fdb5ce4-d38a-4dc2-a3ed-13e8c76d31b3_vocals.mp3,The Police,Every Breath You Take,accepted,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1983_01.npz,30.162721088435376,0.5682240509689408,0.8198614318706697,,0.6159498854580681,0.0394736842105263,0.0,,0.7795136858263091,True,,1.7566524957474408,2.05507083886367,1.4425104973585023,0.3141419983889384,0.6423401906188922,1.52429267766659,-0.6423401906188922,1.4075986822813336,"[2.118547332281102, 2.1255601420902672, 2.1343308011873936, 2.1456153519825834, 2.1606756848509137, 2.1817849198583623, 2.213478107844536, 2.266191999232818, 2.3692128372526082, 2.6705323439791155, 1.8946421471316626, 1.1187519502842094, 0.9475830281887786, 0.8471780230418314, 0.7880864914399377, 0.7533309504271658, 0.7331270751777936, 0.7216889991083183, 0.7154907085152922, 0.7123559920767846, 0.7109486499997686]","[0.6125603415051675, 0.6232082426535057, 0.6285899546910968, 0.6425841208111995, 0.6625816085277876, 0.6796904674664166, 0.6927804159376745, 0.698282571306625, 0.7113910594206424, 0.9475830281887786, 1.8946421471316621, 2.05507083886367, 2.055174300796679, 2.055191432293137, 2.055296150196833, 2.0553669074671603, 2.055413456655936, 2.0554320439986142, 2.0577433784364634, 2.064021826859669, 2.3692128372526082]","[0.6489477001304595, 0.6746932305658497, 0.6721178974738982, 0.7283711369002175, 0.7931241329681424, 0.8567990358044977, 0.9119099073740045, 0.9366696065342817, 0.7638080312318638, 0.9144155389522846, 1.0, 1.3167852024867308, 1.3166076140957133, 1.3164527576733303, 1.3161172062501274, 1.315855574880933, 1.3156600844544926, 1.3155764414124391, 1.3126729311945313, 1.3051910103929392, 1.1506597533632534]","[-5.0, -4.5, -4.0, -3.5, -3.0, -2.5, -2.0, -1.5, -1.0, -0.5, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0]",1299.0
suno_v4_5_1976_04,suno_v4_5,1976,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1976_4_1daf8a59-52ac-4059-a014-886333101650_vocals.mp3,1976_4_1daf8a59-52ac-4059-a014-886333101650_vocals.mp3,The Four Seasons,"December, 1963 (Oh, What a Night)",accepted,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1976_04.npz,37.40734693877551,0.6712823600240819,0.8795779019242707,,0.6159498854580678,0.0564971751412429,0.0035310734463276836,,1.2664573523662082,True,,11.462979277514583,12.220235182419458,11.16347887186745,0.299500405647132,0.9477447531926325,3.6182838929491083,-0.9477447531926325,11.164207399321555,"[12.326675848215901, 12.33850258885995, 12.351069352712907, 12.364004679845737, 12.376423757731494, 12.386427504612437, 12.390448348430072, 12.38357865971613, 12.363846419429132, 12.111264803015214, 6.80194474498828, 1.492624686961345, 1.3919527324489027, 1.3275643918189335, 1.2826009161648293, 1.249534345517641, 1.2242617460532366, 1.2042602372154425, 1.1879215859288328, 1.1742142420434951, 1.1624684488943464]","[1.0567563105520072, 1.0606559007564007, 1.06905325894168, 1.0789011055556212, 1.0910749664599457, 1.1075834058300513, 1.1324892760657024, 1.1732490998807559, 1.2450342442477278, 1.3919527324489027, 6.80194474498828, 12.220235182419458, 12.229101830227876, 12.249245270409695, 12.275006137657144, 12.307947617928988, 12.34837457633434, 12.363846419429132, 12.390700771956894, 12.417050277431011, 12.51973558806659]","[0.4714393082883044, 0.4889874642080754, 0.5245266920513885, 0.561243039190626, 0.6004396612201273, 0.6451226507810257, 0.6997767198017462, 0.7685270620927336, 0.8530815117988251, 0.9496640227437788, 1.0, 1.532203328982213, 1.4923034138443327, 1.4072963292128478, 1.3114948976600758, 1.205428419407518, 1.0951323206952424, 0.8737091917930409, 0.9994951529463556, 0.9497925734276791, 0.8441108313625421]","[-5.0, -4.5, -4.0, -3.5, -3.0, -2.5, -2.0, -1.5, -1.0, -0.5, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0]",1611.0
suno_v4_5_2005_03,suno_v4_5,2005,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/2005_3_61b23f19-d499-4525-91e1-96a109d5b545_vocals.mp3,2005_3_61b23f19-d499-4525-91e1-96a109d5b545_vocals.mp3,Mario,Let Me Love You,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_2005_03.npz,28.560544217687077,0.8344979771974991,,too_short,,,,too_short,,,,,,,,,,,,,,,,
suno_v4_5_2006_01,suno_v4_5,2006,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/2006_1_a0a72ad6-4a87-4210-ae0c-f419dbe2dcc5_vocals.mp3,2006_1_a0a72ad6-4a87-4210-ae0c-f419dbe2dcc5_vocals.mp3,Daniel Powter,Bad Day,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_2006_01.npz,23.12707482993197,0.7730117340286832,,too_short,,,,too_short,,,,,,,,,,,,,,,,
suno_v4_5_1956_04,suno_v4_5,1956,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1956_4_2a3c7422-c53f-4bae-be59-2d02c0b0a224_vocals.mp3,1956_4_2a3c7422-c53f-4bae-be59-2d02c0b0a224_vocals.mp3,The Platters,My Prayer,accepted,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1956_04.npz,60.85950113378685,0.8616077713642123,0.9263639832125143,,0.3721358982975087,0.0313143798928718,0.00288421920065925,,1.122662299369971,True,,14.052878265340517,14.114207504925304,13.268308220387903,0.7845700449526145,0.8883403057880821,2.8279965766434274,-0.8883403057880821,13.261019843068752,"[14.251754506375702, 14.267037506536857, 14.28403697040793, 14.302875605119286, 14.323524019645568, 14.345544391919184, 14.367391696576217, 14.384077647407034, 14.37076812185598, 13.354677842465268, 7.383940004350772, 1.4132021662362766, 1.30483439839323, 1.2264094783896993, 1.165741824958095, 1.1179096911529773, 1.0801682563913002, 1.050263393229618, 1.0263066389437308, 1.0068274831702342, 0.9907346633069509]","[0.8458992845374009, 0.8484467607598312, 0.854801797962391, 0.8647217866010224, 0.8811476484212193, 0.9090211192577105, 0.9551600102978945, 1.0266492515229602, 1.1330131344664105, 1.30483439839323, 7.383940004350772, 14.114207504925304, 14.122624650246784, 14.14160416149835, 14.165575822695018, 14.196203638119542, 14.23578866578427, 14.28774450868741, 14.364015271296454, 14.37076812185598, 14.898777549877918]","[0.2758231061522505, 0.2872867491531865, 0.3139806360746409, 0.35060437679991585, 0.40293817608975724, 0.4777785702618327, 0.5788363706795989, 0.7003596596998913, 0.8281787360731805, 0.9458161160784767, 1.0, 1.6877350072519874, 1.6498578533053205, 1.5697312356383222, 1.4805492384849401, 1.381961144578078, 1.274389315337288, 1.1592943757776126, 1.0300935641658704, 0.4919548603046442, 0.47199057197806127]","[-5.0, -4.5, -4.0, -3.5, -3.0, -2.5, -2.0, -1.5, -1.0, -0.5, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0]",2621.0
