track_id,source,year,position,audio_path,filename,artist,title,status,cache_path,selected_duration_sec,raw_voiced_coverage,selected_voiced_coverage,skip_reason,median_voiced_prob,jump_rate,octave_jump_rate
suno_v4_5_1972_02,suno_v4_5,1972,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1972_2_1b7c17b3-8d44-4470-8aa1-8e3e12afe2bf_vocals.mp3,1972_2_1b7c17b3-8d44-4470-8aa1-8e3e12afe2bf_vocals.mp3,Gilbert O'Sullivan,Alone Again (Naturally),success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1972_02.npz,41.02965986394558,0.8850866075200676,0.9066213921901528,,0.7571601330199094,0.04122423485321674,0.0012492192379762648
suno_v4_5_1975_03,suno_v4_5,1975,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1975_3_3ca113bf-f651-4a3b-8020-257944bc424e_vocals.mp3,1975_3_3ca113bf-f651-4a3b-8020-257944bc424e_vocals.mp3,Elton John,Philadelphia Freedom,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1975_03.npz,38.42902494331066,0.8167315663861324,0.8435045317220544,,0.37213589829750865,0.06666666666666667,0.011469534050179211
billboard_2015_02,billboard,2015,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2015_2_Ed Sheeran_Thinking Out Loud_vocals.mp3,2015_2_Ed Sheeran_Thinking Out Loud_vocals.mp3,Ed Sheeran,Thinking Out Loud,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_2015_02.npz,49.80680272108844,0.7188478396994364,0.8009324009324009,,0.3233360583906408,0.0553290623179965,0.006988934187536401
suno_v4_5_1978_02,suno_v4_5,1978,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1978_2_089efb59-505c-4359-89db-ae54925e49c6_vocals.mp3,1978_2_089efb59-505c-4359-89db-ae54925e49c6_vocals.mp3,Bee Gees,Night Fever,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1978_02.npz,38.89342403628118,0.7029584021624868,0.8794029850746269,,0.5485250542599845,0.059782608695652176,0.004076086956521739
suno_v4_5_1963_03,suno_v4_5,1963,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1963_3_aa2f4f6c-5d53-4442-a084-aed26defc8a9_vocals.mp3,1963_3_aa2f4f6c-5d53-4442-a084-aed26defc8a9_vocals.mp3,The Cascades,Rhythm of the Rain,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1963_03.npz,44.55909297052154,0.8535754824063564,0.9260031266284523,,0.8266685594724995,0.03490990990990991,0.0
suno_v4_5_1969_01,suno_v4_5,1969,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1969_1_23795450-a17d-4322-b766-3dc5842c4eca_vocals.mp3,1969_1_23795450-a17d-4322-b766-3dc5842c4eca_vocals.mp3,The Archies,"Sugar, Sugar",success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1969_01.npz,118.72362811791383,0.8674052894924946,0.8883238803051047,,0.7571601330199093,0.053732658004844745,0.0008808632459810614
billboard_2014_05,billboard,2014,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2014_5_OneRepublic_Counting Stars_vocals.mp3,2014_5_OneRepublic_Counting Stars_vocals.mp3,OneRepublic,Counting Stars,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_2014_05.npz,57.95700680272109,0.7617719442165709,0.8822115384615384,,0.056071395445892624,0.07632894139027714,0.003634711494775102
billboard_2015_05,billboard,2015,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2015_5_Maroon 5_Sugar_vocals.mp3,2015_5_Maroon 5_Sugar_vocals.mp3,Maroon 5,Sugar,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_2015_05.npz,36.432108843537414,0.6028969874412512,0.781389420012747,,0.15046460134333883,0.08816326530612245,0.005714285714285714
suno_v4_5_1962_04,suno_v4_5,1962,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1962_4_a5a06e15-0529-4653-9b8b-fdc8f92308c0_vocals.mp3,1962_4_a5a06e15-0529-4653-9b8b-fdc8f92308c0_vocals.mp3,Bobby Vinton,Roses Are Red (My Love),success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1962_04.npz,65.41061224489796,0.8166279228770682,0.9140930067447639,,0.6860828109301792,0.03885003885003885,0.0003885003885003885
suno_v4_5_1975_02,suno_v4_5,1975,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1975_2_541ed4f7-7a0a-47e6-8216-0d1cab11fde4_vocals.mp3,1975_2_541ed4f7-7a0a-47e6-8216-0d1cab11fde4_vocals.mp3,Glen Campbell,Rhinestone Cowboy,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1975_02.npz,27.05124716553288,0.6843690728550709,,too_short,,,
suno_v4_5_1978_04,suno_v4_5,1978,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1978_4_8d522d6f-2f9b-4339-8828-a610d8b7d74a_vocals.mp3,1978_4_8d522d6f-2f9b-4339-8828-a610d8b7d74a_vocals.mp3,Bee Gees,Stayin Alive,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1978_04.npz,44.74485260770975,0.6950271380372598,0.779449922158796,,0.24075439447557428,0.08794137241838774,0.012658227848101266
suno_v4_5_1976_04,suno_v4_5,1976,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1976_4_1daf8a59-52ac-4059-a014-886333101650_vocals.mp3,1976_4_1daf8a59-52ac-4059-a014-886333101650_vocals.mp3,The Four Seasons,"December, 1963 (Oh, What a Night)",success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1976_04.npz,37.40734693877551,0.6712823600240819,0.8795779019242707,,0.6159498854580678,0.05649717514124294,0.0035310734463276836
suno_v4_5_1963_02,suno_v4_5,1963,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1963_2_4b2f29a8-b27c-4cb4-970b-223722659985_vocals.mp3,1963_2_4b2f29a8-b27c-4cb4-970b-223722659985_vocals.mp3,Skeeter Davis,The End of the World,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1963_02.npz,177.40045351473924,0.926444387884958,0.9397905759162304,,0.8266685594724994,0.025491015461763477,0.0009750661652040675
suno_v4_5_1976_01,suno_v4_5,1976,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1976_1_57a8bbac-f16d-409c-8d42-505ef6671670_vocals.mp3,1976_1_57a8bbac-f16d-409c-8d42-505ef6671670_vocals.mp3,Wings,Silly Love Songs,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1976_01.npz,30.209160997732425,0.6045930509281294,,low_region_voiced_coverage,,,
suno_v4_5_1977_03,suno_v4_5,1977,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1977_3_2696d36a-919b-4404-afd4-c831bcf5018b_vocals.mp3,1977_3_2696d36a-919b-4404-afd4-c831bcf5018b_vocals.mp3,The Emotions,Best of My Love,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1977_03.npz,36.57142857142857,0.5684726381704329,0.7904761904761904,,0.37213589829750876,0.058681672025723476,0.008842443729903537
suno_v4_5_1966_02,suno_v4_5,1966,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1966_2_3998da19-b0b7-4148-b621-60fd338a69b1_vocals.mp3,1966_2_3998da19-b0b7-4148-b621-60fd338a69b1_vocals.mp3,? and the Mysterians,96 Tears,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1966_02.npz,43.119455782312926,0.6903525553429899,0.7560581583198708,,0.17653060863289757,0.06771204561653599,0.01639344262295082
suno_v4_5_1977_05,suno_v4_5,1977,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1977_5_1d3850a5-db1f-4870-9e5b-dbb5990448d0_vocals.mp3,1977_5_1d3850a5-db1f-4870-9e5b-dbb5990448d0_vocals.mp3,Hot,Angel in Your Arms,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1977_05.npz,28.699863945578233,0.7014435695538058,,too_short,,,
suno_v4_5_1977_01,suno_v4_5,1977,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1977_1_c466fd97-da4e-4a80-a4a1-bf6f8975a289_vocals.mp3,1977_1_c466fd97-da4e-4a80-a4a1-bf6f8975a289_vocals.mp3,Rod Stewart,Tonight's the Night (Gonna Be Alright),skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1977_01.npz,27.16734693877551,0.6423778693349029,,too_short,,,
suno_v4_5_1977_02,suno_v4_5,1977,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1977_2_a28af4f2-d1dd-4e74-9870-7af6fbafa36c_vocals.mp3,1977_2_a28af4f2-d1dd-4e74-9870-7af6fbafa36c_vocals.mp3,Andy Gibb,I Just Want To Be Your Everything,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1977_02.npz,165.92979591836735,0.9208480565371024,0.9499020431010355,,0.5485250542599845,0.05657875349933697,0.0033888315898040373
suno_v4_5_1957_02,suno_v4_5,1957,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1957_2_140985ec-5eea-4b53-bb8b-46dd9e160913_vocals.mp3,1957_2_140985ec-5eea-4b53-bb8b-46dd9e160913_vocals.mp3,Pat Boone,Love Letters in the Sand,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1957_02.npz,99.03310657596371,0.9136624988591768,0.9383352872215709,,0.6860828109301792,0.0379905023744064,0.0007498125468632841
suno_v4_5_1976_03,suno_v4_5,1976,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1976_3_6a6e3a9e-9b87-4172-88c1-3d4a8bf5a31b_vocals.mp3,1976_3_6a6e3a9e-9b87-4172-88c1-3d4a8bf5a31b_vocals.mp3,Johnnie Taylor,Disco Lady,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1976_03.npz,49.83002267573696,0.8113044418026586,0.902143522833178,,0.615949885458068,0.03824289405684755,0.0036175710594315244
suno_v4_5_1961_04,suno_v4_5,1961,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1961_4_82863157-18fe-4a29-8324-0a3357cbd963_vocals.mp3,1961_4_82863157-18fe-4a29-8324-0a3357cbd963_vocals.mp3,Roy Orbison,Crying,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1961_04.npz,75.11655328798186,0.8912634807559118,0.9295208655332303,,0.5485250542599845,0.02761144377910845,0.00166333998669328
suno_v4_5_1978_05,suno_v4_5,1978,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1978_5_75935b16-8614-4140-8bda-83fc78ed32de_vocals.mp3,1978_5_75935b16-8614-4140-8bda-83fc78ed32de_vocals.mp3,Exile,Kiss You All Over,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1978_05.npz,63.738775510204086,0.8055213885472188,0.8819672131147541,,0.6159498854580681,0.049173553719008264,0.006198347107438017
suno_v4_5_1963_05,suno_v4_5,1963,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1963_5_3b18c80b-c838-4c6d-999f-8c76f67e570e_vocals.mp3,1963_5_3b18c80b-c838-4c6d-999f-8c76f67e570e_vocals.mp3,Bobby Vinton,Blue Velvet,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1963_05.npz,108.50684807256236,0.8540715829930339,0.9426492617162422,,0.48498680771591135,0.03814713896457766,0.001589464123524069
suno_v4_5_1978_03,suno_v4_5,1978,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1978_3_546953c6-dc9f-4649-a250-fdb6aa2ac4a2_vocals.mp3,1978_3_546953c6-dc9f-4649-a250-fdb6aa2ac4a2_vocals.mp3,Debby Boone,You Light Up My Life,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1978_03.npz,31.880997732426305,0.7890036994514606,0.8834668608885652,,0.8266685594724996,0.039603960396039604,0.0
billboard_2013_01,billboard,2013,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2013_1_Macklemore and Ryan Lewis feat. Wanz_Thrift Shop_vocals.mp3,2013_1_Macklemore and Ryan Lewis feat. Wanz_Thrift Shop_vocals.mp3,Macklemore and Ryan Lewis feat. Wanz,Thrift Shop,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_2013_01.npz,28.37478458049887,0.5779331003494758,,too_short,,,
suno_v4_5_1970_02,suno_v4_5,1970,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1970_2_08797dad-f38e-40cd-807b-658b5ed003bd_vocals.mp3,1970_2_08797dad-f38e-40cd-807b-658b5ed003bd_vocals.mp3,The Carpenters,(They Long To Be) Close To You,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1970_02.npz,27.329886621315193,0.7654262275591487,,too_short,,,
suno_v4_5_1977_04,suno_v4_5,1977,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1977_4_879f90e3-558c-4d9e-9002-c9bf158d2927_vocals.mp3,1977_4_879f90e3-558c-4d9e-9002-c9bf158d2927_vocals.mp3,Barbara Streisand,Evergreen (Love Theme from A Star Is Born),success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1977_04.npz,97.8488888888889,0.9141838260669504,0.9715234931181775,,0.8266685594724995,0.01832396774981676,0.0002443195699975568
billboard_2009_01,billboard,2009,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2009_1_The Black Eyed Peas_Boom Boom Pow_vocals.mp3,2009_1_The Black Eyed Peas_Boom Boom Pow_vocals.mp3,The Black Eyed Peas,Boom Boom Pow,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_2009_01.npz,82.84879818594105,0.7966571243882168,0.8197869955156951,,0.06608151270920701,0.14158686730506156,0.004445964432284542
suno_v4_5_1969_04,suno_v4_5,1969,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1969_4_1868834b-98c1-40dc-b1a6-e2e1630c989a_vocals.mp3,1969_4_1868834b-98c1-40dc-b1a6-e2e1630c989a_vocals.mp3,The Rolling Stones,Honky Tonk Women,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1969_04.npz,44.58231292517007,0.6168755653185166,0.8765625,,0.1504646013433388,0.0980975029726516,0.004161712247324614
suno_v4_5_1979_01,suno_v4_5,1979,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1979_1_53c00abc-1533-4748-a071-0ddc564f9a11_vocals.mp3,1979_1_53c00abc-1533-4748-a071-0ddc564f9a11_vocals.mp3,The Knack,My Sharona,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1979_01.npz,34.969251700680275,0.7709820827158831,0.850597609561753,,0.24075439447557426,0.05390625,0.0109375
billboard_2010_04,billboard,2010,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2010_4_Katy Perry feat. Snoop Dogg_California Gurls_vocals.mp3,2010_4_Katy Perry feat. Snoop Dogg_California Gurls_vocals.mp3,Katy Perry feat. Snoop Dogg,California Gurls,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_2010_04.npz,56.28517006802721,0.6394044665012407,0.7825907590759076,,0.32333605839064083,0.11023206751054852,0.012658227848101266
suno_v4_5_1983_01,suno_v4_5,1983,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1983_1_0fdb5ce4-d38a-4dc2-a3ed-13e8c76d31b3_vocals.mp3,1983_1_0fdb5ce4-d38a-4dc2-a3ed-13e8c76d31b3_vocals.mp3,The Police,Every Breath You Take,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1983_01.npz,30.162721088435376,0.5682240509689408,0.8198614318706697,,0.6159498854580681,0.039473684210526314,0.0
suno_v4_5_1980_04,suno_v4_5,1980,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1980_4_70d15747-55fc-4854-93fb-4d66840c5ef8_vocals.mp3,1980_4_70d15747-55fc-4854-93fb-4d66840c5ef8_vocals.mp3,Michael Jackson,Rock with You,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1980_04.npz,48.27428571428572,0.8115807400526397,0.8908128908128908,,0.8266685594724997,0.03403565640194489,0.002701242571582928
suno_v4_5_1990_04,suno_v4_5,1990,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1990_4_604f8676-9386-4d40-b5b7-ff0dfae2f8f8_vocals.mp3,1990_4_604f8676-9386-4d40-b5b7-ff0dfae2f8f8_vocals.mp3,Bell Biv DeVoe,Poison,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1990_04.npz,46.741768707483,0.7389433832386852,0.8385494287133631,,0.20650679911775227,0.08358032009484291,0.007113218731475993
suno_v4_5_1992_02,suno_v4_5,1992,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1992_2_28336665-4f6a-4967-b2d3-5258ebbf4c5c_vocals.mp3,1992_2_28336665-4f6a-4967-b2d3-5258ebbf4c5c_vocals.mp3,Sir Mix-a-Lot,Baby Got Back,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1992_02.npz,36.501768707482995,0.48061584121684287,0.5750636132315522,,0.047686993082531035,0.1406423034330011,0.0022148394241417496
suno_v4_5_1961_03,suno_v4_5,1961,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1961_3_5717b8be-0b74-48f1-83ce-c39942c63e01_vocals.mp3,1961_3_5717b8be-0b74-48f1-83ce-c39942c63e01_vocals.mp3,The Highwaymen,Michael (Row the Boat Ashore),success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1961_03.npz,68.15056689342404,0.7871460674157303,0.8671209540034072,,0.8911444948731203,0.036949685534591194,0.0015723270440251573
suno_v4_5_1968_04,suno_v4_5,1968,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1968_4_5e74eac7-5eb0-4f60-8a47-6715c1d4c765_vocals.mp3,1968_4_5e74eac7-5eb0-4f60-8a47-6715c1d4c765_vocals.mp3,Otis Redding,(Sittin' On) The Dock of the Bay,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1968_04.npz,50.5730612244898,0.8094939093306542,0.8668503213957759,,0.6159498854580681,0.05617382087970323,0.0042395336512983575
suno_v4_5_1985_03,suno_v4_5,1985,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1985_3_a88e6339-56c1-457f-822b-faf82de087e7_vocals.mp3,1985_3_a88e6339-56c1-457f-822b-faf82de087e7_vocals.mp3,Wham!,Wake Me Up Before You Go-Go,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1985_03.npz,23.986213151927437,0.6076792292434118,,too_short,,,
suno_v4_5_1978_01,suno_v4_5,1978,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1978_1_44a435d4-1435-48f2-ae33-ffd7663be2d9_vocals.mp3,1978_1_44a435d4-1435-48f2-ae33-ffd7663be2d9_vocals.mp3,Andy Gibb,Shadow Dancing,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1978_01.npz,46.834648526077096,0.5668380462724936,0.8468021814576103,,0.4260623290432815,0.05741066198008202,0.0023432923257176333
suno_v4_5_1983_04,suno_v4_5,1983,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1983_4_f0729098-84bc-4791-82c4-63e9e8da30eb_vocals.mp3,1983_4_f0729098-84bc-4791-82c4-63e9e8da30eb_vocals.mp3,Men at Work,Down Under,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1983_04.npz,14.907210884353741,0.4890261532395847,,too_short,,,
suno_v4_5_1962_05,suno_v4_5,1962,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1962_5_6c939f70-9859-486a-bf5d-81faa11e921d_vocals.mp3,1962_5_6c939f70-9859-486a-bf5d-81faa11e921d_vocals.mp3,David Rose,The Stripper,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1962_05.npz,11.470657596371883,0.43520198643873553,,too_short,,,
suno_v4_5_1984_05,suno_v4_5,1984,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1984_5_fa53a038-86c4-4e30-89c4-49031d3b96b3_vocals.mp3,1984_5_fa53a038-86c4-4e30-89c4-49031d3b96b3_vocals.mp3,Phil Collins,Against All Odds (Take a Look at Me Now),success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1984_05.npz,69.79918367346939,0.8482384823848238,0.9151696606786427,,0.7571601330199094,0.03381818181818182,0.001090909090909091
suno_v4_5_1991_02,suno_v4_5,1991,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1991_2_7f71c928-8c16-4c24-af15-0d11cf68509d_vocals.mp3,1991_2_7f71c928-8c16-4c24-af15-0d11cf68509d_vocals.mp3,Color Me Badd,I Wanna Sex You Up,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1991_02.npz,52.407437641723355,0.7839553972433019,0.8338502436863092,,0.5485250542599845,0.063264221158958,0.002126528442317916
suno_v4_5_1992_01,suno_v4_5,1992,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1992_1_5a130a57-b3b1-4748-8f1e-34188d389589_vocals.mp3,1992_1_5a130a57-b3b1-4748-8f1e-34188d389589_vocals.mp3,Boyz II Men,End of the Road,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1992_01.npz,71.91219954648527,0.8650816384989974,0.9237972231191476,,0.7571601330199093,0.043356643356643354,0.0013986013986013986
suno_v4_5_1983_03,suno_v4_5,1983,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1983_3_49d6e51b-59ee-4605-9371-9a94259cff23_vocals.mp3,1983_3_49d6e51b-59ee-4605-9371-9a94259cff23_vocals.mp3,Irene Cara,Flashdance...What a Feeling,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1983_03.npz,59.48952380952381,0.6621026894865526,0.760343481654957,,0.3233360583906408,0.055983564458140726,0.005649717514124294
suno_v4_5_1984_02,suno_v4_5,1984,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1984_2_1f7283db-6540-4a53-8fb8-5b28464fe3d8_vocals.mp3,1984_2_1f7283db-6540-4a53-8fb8-5b28464fe3d8_vocals.mp3,Tina Turner,What's Love Got to Do with It,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1984_02.npz,42.98013605442177,0.5974683544303797,0.7849810913019989,,0.2796051653363588,0.07024793388429752,0.008264462809917356
suno_v4_5_1974_03,suno_v4_5,1974,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1974_3_3bf4d3a6-4da2-4ed8-85e7-0cbe42fa7293_vocals.mp3,1974_3_3bf4d3a6-4da2-4ed8-85e7-0cbe42fa7293_vocals.mp3,Love Unlimited Orchestra,Love's Theme,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1974_03.npz,22.221496598639455,0.1599095587088726,,too_short,,,
suno_v4_5_1995_01,suno_v4_5,1995,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1995_1_0ea676df-cdba-452b-a82c-53c05ed4a490_vocals.mp3,1995_1_0ea676df-cdba-452b-a82c-53c05ed4a490_vocals.mp3,Coolio feat. L.V.,Gangsta's Paradise,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1995_01.npz,19.24934240362812,0.52636899747262,,too_short,,,
suno_v4_5_1992_03,suno_v4_5,1992,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1992_3_7277b891-97f9-4297-a779-af32412c9537_vocals.mp3,1992_3_7277b891-97f9-4297-a779-af32412c9537_vocals.mp3,Kris Kross,Jump,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1992_03.npz,51.478639455782314,0.7840175953079179,0.8123590437528191,,0.12793708630129041,0.07722222222222222,0.0016666666666666668
suno_v4_5_1983_05,suno_v4_5,1983,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1983_5_8f0ef202-0254-4289-8af8-ca1fb1349520_vocals.mp3,1983_5_8f0ef202-0254-4289-8af8-ca1fb1349520_vocals.mp3,Michael Jackson,Beat It,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/suno_v4_5_1983_05.npz,14.396371882086168,0.5216270730614074,,too_short,,,
