track_id,source,year,position,audio_path,filename,artist,title,status,cache_path,selected_duration_sec,raw_voiced_coverage,selected_voiced_coverage,skip_reason
suno_v4_5_1981_01,suno_v4_5,1981,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1981_1_92095f6d-3779-4945-8702-5e3c8ce69677_vocals.mp3,1981_1_92095f6d-3779-4945-8702-5e3c8ce69677_vocals.mp3,Kim Carnes,Bette Davis Eyes,pending,,,,,
suno_v4_5_1981_02,suno_v4_5,1981,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1981_2_41ee99b7-203a-4d7c-bdd8-d8eebbecf04b_vocals.mp3,1981_2_41ee99b7-203a-4d7c-bdd8-d8eebbecf04b_vocals.mp3,Diana Ross and Lionel Richie,Endless Love,pending,,,,,
suno_v4_5_1981_03,suno_v4_5,1981,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1981_3_632ada89-70fc-4a48-a007-821ec867fa1d_vocals.mp3,1981_3_632ada89-70fc-4a48-a007-821ec867fa1d_vocals.mp3,Kenny Rogers,Lady,pending,,,,,
suno_v4_5_1981_04,suno_v4_5,1981,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1981_4_04a63d2b-83f9-4bd1-9031-eb235414a57e_vocals.mp3,1981_4_04a63d2b-83f9-4bd1-9031-eb235414a57e_vocals.mp3,John Lennon,(Just Like) Starting Over,pending,,,,,
suno_v4_5_1981_05,suno_v4_5,1981,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1981_5_3a4a1015-cb65-41a4-8091-1942059603e8_vocals.mp3,1981_5_3a4a1015-cb65-41a4-8091-1942059603e8_vocals.mp3,Rick Springfield,Jessie's Girl,pending,,,,,
suno_v4_5_1982_01,suno_v4_5,1982,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1982_1_8764661f-f3a3-4d6f-87dc-35d92862d6f4_vocals.mp3,1982_1_8764661f-f3a3-4d6f-87dc-35d92862d6f4_vocals.mp3,Olivia Newton-John,Physical,pending,,,,,
suno_v4_5_1982_02,suno_v4_5,1982,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1982_2_675cdded-9dfe-4c11-a9a1-5a85693a2c96_vocals.mp3,1982_2_675cdded-9dfe-4c11-a9a1-5a85693a2c96_vocals.mp3,Survivor,Eye of the Tiger,pending,,,,,
suno_v4_5_1982_03,suno_v4_5,1982,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1982_3_465f9364-10d7-412a-84fc-b057a678636c_vocals.mp3,1982_3_465f9364-10d7-412a-84fc-b057a678636c_vocals.mp3,Joan Jett & The Blackhearts,I Love Rock 'N Roll,pending,,,,,
suno_v4_5_1982_04,suno_v4_5,1982,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1982_4_6a6be99c-9d66-4925-9ab9-502efed8d4da_vocals.mp3,1982_4_6a6be99c-9d66-4925-9ab9-502efed8d4da_vocals.mp3,Paul McCartney and Stevie Wonder,Ebony and Ivory,pending,,,,,
suno_v4_5_1982_05,suno_v4_5,1982,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1982_5_71224555-81f7-4fac-936a-b3d926149776_vocals.mp3,1982_5_71224555-81f7-4fac-936a-b3d926149776_vocals.mp3,The J. Geils Band,Centerfold,pending,,,,,
suno_v4_5_1983_01,suno_v4_5,1983,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1983_1_0fdb5ce4-d38a-4dc2-a3ed-13e8c76d31b3_vocals.mp3,1983_1_0fdb5ce4-d38a-4dc2-a3ed-13e8c76d31b3_vocals.mp3,The Police,Every Breath You Take,pending,,,,,
suno_v4_5_1983_02,suno_v4_5,1983,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1983_2_c651e64d-fedc-4055-ba09-f8bbb91ff940_vocals.mp3,1983_2_c651e64d-fedc-4055-ba09-f8bbb91ff940_vocals.mp3,Michael Jackson,Billie Jean,pending,,,,,
suno_v4_5_1983_03,suno_v4_5,1983,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1983_3_49d6e51b-59ee-4605-9371-9a94259cff23_vocals.mp3,1983_3_49d6e51b-59ee-4605-9371-9a94259cff23_vocals.mp3,Irene Cara,Flashdance...What a Feeling,pending,,,,,
suno_v4_5_1983_04,suno_v4_5,1983,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1983_4_f0729098-84bc-4791-82c4-63e9e8da30eb_vocals.mp3,1983_4_f0729098-84bc-4791-82c4-63e9e8da30eb_vocals.mp3,Men at Work,Down Under,pending,,,,,
suno_v4_5_1983_05,suno_v4_5,1983,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1983_5_8f0ef202-0254-4289-8af8-ca1fb1349520_vocals.mp3,1983_5_8f0ef202-0254-4289-8af8-ca1fb1349520_vocals.mp3,Michael Jackson,Beat It,pending,,,,,
suno_v4_5_1984_01,suno_v4_5,1984,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1984_1_0b978930-db6c-457c-99ee-dca2a415cf53_vocals.mp3,1984_1_0b978930-db6c-457c-99ee-dca2a415cf53_vocals.mp3,Prince,When Doves Cry,pending,,,,,
suno_v4_5_1984_02,suno_v4_5,1984,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1984_2_1f7283db-6540-4a53-8fb8-5b28464fe3d8_vocals.mp3,1984_2_1f7283db-6540-4a53-8fb8-5b28464fe3d8_vocals.mp3,Tina Turner,What's Love Got to Do with It,pending,,,,,
suno_v4_5_1984_03,suno_v4_5,1984,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1984_3_2a3e5a4d-6cb2-4f7c-82ae-f3ef3e8a2414_vocals.mp3,1984_3_2a3e5a4d-6cb2-4f7c-82ae-f3ef3e8a2414_vocals.mp3,Paul McCartney and Michael Jackson,Say Say Say,pending,,,,,
suno_v4_5_1984_04,suno_v4_5,1984,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1984_4_301b6a30-c6b6-4aac-9b40-bc1b429c0a37_vocals.mp3,1984_4_301b6a30-c6b6-4aac-9b40-bc1b429c0a37_vocals.mp3,Kenny Loggins,Footloose,pending,,,,,
suno_v4_5_1984_05,suno_v4_5,1984,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1984_5_fa53a038-86c4-4e30-89c4-49031d3b96b3_vocals.mp3,1984_5_fa53a038-86c4-4e30-89c4-49031d3b96b3_vocals.mp3,Phil Collins,Against All Odds (Take a Look at Me Now),pending,,,,,
suno_v4_5_1985_01,suno_v4_5,1985,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1985_1_9fb9b600-eb41-41aa-936f-d553b8bbeb3a_vocals.mp3,1985_1_9fb9b600-eb41-41aa-936f-d553b8bbeb3a_vocals.mp3,George Michael,Careless Whisper,pending,,,,,
suno_v4_5_1985_02,suno_v4_5,1985,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1985_2_39aa963b-2d18-43c7-911b-98b7c3123434_vocals.mp3,1985_2_39aa963b-2d18-43c7-911b-98b7c3123434_vocals.mp3,Madonna,Like a Virgin,pending,,,,,
suno_v4_5_1985_03,suno_v4_5,1985,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1985_3_a88e6339-56c1-457f-822b-faf82de087e7_vocals.mp3,1985_3_a88e6339-56c1-457f-822b-faf82de087e7_vocals.mp3,Wham!,Wake Me Up Before You Go-Go,pending,,,,,
suno_v4_5_1985_04,suno_v4_5,1985,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1985_4_50547d5f-e824-4bb7-ae47-394c6c7e6c38_vocals.mp3,1985_4_50547d5f-e824-4bb7-ae47-394c6c7e6c38_vocals.mp3,Foreigner,I Want to Know What Love Is,pending,,,,,
suno_v4_5_1985_05,suno_v4_5,1985,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1985_5_8542b600-d71f-4c1a-b8ff-8c2b11676bc5_vocals.mp3,1985_5_8542b600-d71f-4c1a-b8ff-8c2b11676bc5_vocals.mp3,Chaka Khan,I Feel for You,pending,,,,,
suno_v4_5_1986_01,suno_v4_5,1986,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1986_1_2791dfb7-a906-41df-bf63-ce47862bd4d8_vocals.mp3,1986_1_2791dfb7-a906-41df-bf63-ce47862bd4d8_vocals.mp3,Dionne and Friends,That's What Friends Are For,pending,,,,,
suno_v4_5_1986_02,suno_v4_5,1986,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1986_2_c5d45390-85ff-402d-867a-748ae1285035_vocals.mp3,1986_2_c5d45390-85ff-402d-867a-748ae1285035_vocals.mp3,Lionel Richie,"Say You, Say Me",pending,,,,,
suno_v4_5_1986_03,suno_v4_5,1986,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1986_3_06286642-d01e-4379-b2f4-6a3ae584c59f_vocals.mp3,1986_3_06286642-d01e-4379-b2f4-6a3ae584c59f_vocals.mp3,Klymaxx,I Miss You,pending,,,,,
suno_v4_5_1986_04,suno_v4_5,1986,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1986_4_30ea7a1c-8c84-4d0a-8f24-ff2e13dfda62_vocals.mp3,1986_4_30ea7a1c-8c84-4d0a-8f24-ff2e13dfda62_vocals.mp3,Patti LaBelle feat. Michael McDonald,On My Own,pending,,,,,
suno_v4_5_1986_05,suno_v4_5,1986,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1986_5_66440aff-fc63-4d6d-be19-a1fbce3dd038_vocals.mp3,1986_5_66440aff-fc63-4d6d-be19-a1fbce3dd038_vocals.mp3,Mr. Mister,Broken Wings,pending,,,,,
suno_v4_5_1987_01,suno_v4_5,1987,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1987_1_b7789bb8-291f-44c4-b4c6-7597057483d6_vocals.mp3,1987_1_b7789bb8-291f-44c4-b4c6-7597057483d6_vocals.mp3,The Bangles,Walk Like an Egyptian,pending,,,,,
suno_v4_5_1987_02,suno_v4_5,1987,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1987_2_3cdf3b91-bb8d-4d0e-9e68-35f93cf02290_vocals.mp3,1987_2_3cdf3b91-bb8d-4d0e-9e68-35f93cf02290_vocals.mp3,Heart,Alone,pending,,,,,
suno_v4_5_1987_03,suno_v4_5,1987,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1987_3_8d5e8ad0-72ab-4d1f-884b-2b37ed280700_vocals.mp3,1987_3_8d5e8ad0-72ab-4d1f-884b-2b37ed280700_vocals.mp3,Gregory Abbott,Shake You Down,pending,,,,,
suno_v4_5_1987_04,suno_v4_5,1987,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1987_4_83b25858-6a36-42ca-9bfa-7f6022d4e1c9_vocals.mp3,1987_4_83b25858-6a36-42ca-9bfa-7f6022d4e1c9_vocals.mp3,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),pending,,,,,
suno_v4_5_1987_05,suno_v4_5,1987,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1987_5_49abf6a3-3b68-4854-acc5-3f75c4857a6b_vocals.mp3,1987_5_49abf6a3-3b68-4854-acc5-3f75c4857a6b_vocals.mp3,Starship,Nothing's Gonna Stop Us Now,pending,,,,,
suno_v4_5_1988_01,suno_v4_5,1988,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1988_1_26c06005-0e4b-401f-90d4-b9f0ba00dfe8_vocals.mp3,1988_1_26c06005-0e4b-401f-90d4-b9f0ba00dfe8_vocals.mp3,George Michael,Faith,pending,,,,,
suno_v4_5_1988_02,suno_v4_5,1988,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1988_2_bea80949-4a3a-40c0-a17a-cc0828b58226_vocals.mp3,1988_2_bea80949-4a3a-40c0-a17a-cc0828b58226_vocals.mp3,INXS,Need You Tonight,pending,,,,,
suno_v4_5_1988_03,suno_v4_5,1988,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1988_3_1144016d-da31-429c-a66a-f3aee3229653_vocals.mp3,1988_3_1144016d-da31-429c-a66a-f3aee3229653_vocals.mp3,George Harrison,Got My Mind Set On You,pending,,,,,
suno_v4_5_1988_04,suno_v4_5,1988,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1988_4_2eec48ad-8f05-4e70-a42c-230f84ae5463_vocals.mp3,1988_4_2eec48ad-8f05-4e70-a42c-230f84ae5463_vocals.mp3,Rick Astley,Never Gonna Give You Up,pending,,,,,
suno_v4_5_1988_05,suno_v4_5,1988,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1988_5_9dcbcfca-f1a5-4a72-aebc-f04dedc6c12e_vocals.mp3,1988_5_9dcbcfca-f1a5-4a72-aebc-f04dedc6c12e_vocals.mp3,Guns N' Roses,Sweet Child O'Mine,pending,,,,,
suno_v4_5_1989_01,suno_v4_5,1989,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1989_1_3da5e4ca-753d-498b-8bbe-89327cf39579_vocals.mp3,1989_1_3da5e4ca-753d-498b-8bbe-89327cf39579_vocals.mp3,Chicago,Look Away,pending,,,,,
suno_v4_5_1989_02,suno_v4_5,1989,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1989_2_659199c6-5881-477a-8162-f747d9cae69d_vocals.mp3,1989_2_659199c6-5881-477a-8162-f747d9cae69d_vocals.mp3,Bobby Brown,My Prerogative,pending,,,,,
suno_v4_5_1989_03,suno_v4_5,1989,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1989_3_11106dfd-7a89-4f2a-91bb-5b0b621ab9d3_vocals.mp3,1989_3_11106dfd-7a89-4f2a-91bb-5b0b621ab9d3_vocals.mp3,Poison,Every Rose Has Its Thorn,pending,,,,,
suno_v4_5_1989_04,suno_v4_5,1989,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1989_4_16199ddd-1c14-400b-a04b-f1da9eae6029_vocals.mp3,1989_4_16199ddd-1c14-400b-a04b-f1da9eae6029_vocals.mp3,Paula Abdul,Straight Up,pending,,,,,
suno_v4_5_1989_05,suno_v4_5,1989,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1989_5_39635d53-1697-445c-8f1a-b5e15e7d2ff6_vocals.mp3,1989_5_39635d53-1697-445c-8f1a-b5e15e7d2ff6_vocals.mp3,Janet Jackson,Miss You Much,pending,,,,,
suno_v4_5_1990_01,suno_v4_5,1990,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1990_1_222ea175-f919-4d79-b7a2-a8ea5d89e375_vocals.mp3,1990_1_222ea175-f919-4d79-b7a2-a8ea5d89e375_vocals.mp3,Wilson Phillips,Hold On,pending,,,,,
suno_v4_5_1990_02,suno_v4_5,1990,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1990_2_0ac01e7c-ba5d-477c-b004-cdd906b06cc8_vocals.mp3,1990_2_0ac01e7c-ba5d-477c-b004-cdd906b06cc8_vocals.mp3,Roxette,It Must Have Been Love,pending,,,,,
suno_v4_5_1990_03,suno_v4_5,1990,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1990_3_35c7cece-bab7-425b-88f4-f02f2804ca37_vocals.mp3,1990_3_35c7cece-bab7-425b-88f4-f02f2804ca37_vocals.mp3,Sinead O'Connor,Nothing Compares 2 U,pending,,,,,
suno_v4_5_1990_04,suno_v4_5,1990,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1990_4_604f8676-9386-4d40-b5b7-ff0dfae2f8f8_vocals.mp3,1990_4_604f8676-9386-4d40-b5b7-ff0dfae2f8f8_vocals.mp3,Bell Biv DeVoe,Poison,pending,,,,,
suno_v4_5_1990_05,suno_v4_5,1990,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1990_5_600eec5e-e38f-41a1-a945-b72f0141ac07_vocals.mp3,1990_5_600eec5e-e38f-41a1-a945-b72f0141ac07_vocals.mp3,Madonna,Vogue,pending,,,,,
suno_v4_5_1991_01,suno_v4_5,1991,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1991_1_3fa4bc7c-27e8-476d-be75-2587b1c03590_vocals.mp3,1991_1_3fa4bc7c-27e8-476d-be75-2587b1c03590_vocals.mp3,Bryan Adams,(Everything I Do) I Do It For You,pending,,,,,
suno_v4_5_1991_02,suno_v4_5,1991,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1991_2_7f71c928-8c16-4c24-af15-0d11cf68509d_vocals.mp3,1991_2_7f71c928-8c16-4c24-af15-0d11cf68509d_vocals.mp3,Color Me Badd,I Wanna Sex You Up,pending,,,,,
suno_v4_5_1991_03,suno_v4_5,1991,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1991_3_7d9b7b1a-2d3c-477f-85e6-839b2a03af0e_vocals.mp3,1991_3_7d9b7b1a-2d3c-477f-85e6-839b2a03af0e_vocals.mp3,C&C Music Factory,Gonna Make You Sweat,pending,,,,,
suno_v4_5_1991_04,suno_v4_5,1991,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1991_4_71120b3a-06d7-41b4-aab0-48461ff8bf8a_vocals.mp3,1991_4_71120b3a-06d7-41b4-aab0-48461ff8bf8a_vocals.mp3,Paula Abdul,Rush Rush,pending,,,,,
suno_v4_5_1991_05,suno_v4_5,1991,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1991_5_2a935fc7-fdb1-45bb-a534-3153ef6ac6c2_vocals.mp3,1991_5_2a935fc7-fdb1-45bb-a534-3153ef6ac6c2_vocals.mp3,Timmy T,One More Try,pending,,,,,
suno_v4_5_1992_01,suno_v4_5,1992,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1992_1_5a130a57-b3b1-4748-8f1e-34188d389589_vocals.mp3,1992_1_5a130a57-b3b1-4748-8f1e-34188d389589_vocals.mp3,Boyz II Men,End of the Road,pending,,,,,
suno_v4_5_1992_02,suno_v4_5,1992,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1992_2_28336665-4f6a-4967-b2d3-5258ebbf4c5c_vocals.mp3,1992_2_28336665-4f6a-4967-b2d3-5258ebbf4c5c_vocals.mp3,Sir Mix-a-Lot,Baby Got Back,pending,,,,,
suno_v4_5_1992_03,suno_v4_5,1992,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1992_3_7277b891-97f9-4297-a779-af32412c9537_vocals.mp3,1992_3_7277b891-97f9-4297-a779-af32412c9537_vocals.mp3,Kris Kross,Jump,pending,,,,,
suno_v4_5_1992_04,suno_v4_5,1992,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1992_4_1107a962-b863-4fee-91bf-6251cc2324aa_vocals.mp3,1992_4_1107a962-b863-4fee-91bf-6251cc2324aa_vocals.mp3,Vanessa Williams,Save the Best for Last,pending,,,,,
suno_v4_5_1992_05,suno_v4_5,1992,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1992_5_31b7d7ef-dd1a-4219-9219-c1573da6f900_vocals.mp3,1992_5_31b7d7ef-dd1a-4219-9219-c1573da6f900_vocals.mp3,TLC,Baby-Baby-Baby,pending,,,,,
suno_v4_5_1993_01,suno_v4_5,1993,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1993_1_676ae956-f284-4404-8ab2-6097e46cdcae_vocals.mp3,1993_1_676ae956-f284-4404-8ab2-6097e46cdcae_vocals.mp3,Whitney Houston,I Will Always Love You,pending,,,,,
suno_v4_5_1993_02,suno_v4_5,1993,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1993_2_6c8ba089-1d39-4436-aee2-a2452c7a99f3_vocals.mp3,1993_2_6c8ba089-1d39-4436-aee2-a2452c7a99f3_vocals.mp3,Tag Team,Whoomp! (There It Is),pending,,,,,
suno_v4_5_1993_03,suno_v4_5,1993,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1993_3_90edf90c-3cf6-4696-8f86-7b66668fb570_vocals.mp3,1993_3_90edf90c-3cf6-4696-8f86-7b66668fb570_vocals.mp3,UB40,Can't Help Falling in Love,pending,,,,,
suno_v4_5_1993_04,suno_v4_5,1993,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1993_4_269ede9c-223e-40e4-a5a9-2fdf9f934b22_vocals.mp3,1993_4_269ede9c-223e-40e4-a5a9-2fdf9f934b22_vocals.mp3,Janet Jackson,That's the Way Love Goes,pending,,,,,
suno_v4_5_1993_05,suno_v4_5,1993,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1993_5_0d2709da-6a8f-4f58-87bc-847855042b64_vocals.mp3,1993_5_0d2709da-6a8f-4f58-87bc-847855042b64_vocals.mp3,Silk,Freak Me,pending,,,,,
suno_v4_5_1994_01,suno_v4_5,1994,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1994_1_7c67367b-ce0c-4f3c-b90c-59061f678c8f_vocals.mp3,1994_1_7c67367b-ce0c-4f3c-b90c-59061f678c8f_vocals.mp3,Ace of Base,The Sign,pending,,,,,
suno_v4_5_1994_02,suno_v4_5,1994,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1994_2_77449d5e-5144-42a0-8b7f-a9ddad6a1b4d_vocals.mp3,1994_2_77449d5e-5144-42a0-8b7f-a9ddad6a1b4d_vocals.mp3,All-4-One,I Swear,pending,,,,,
suno_v4_5_1994_03,suno_v4_5,1994,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1994_3_4a6814a7-046e-4f27-88c7-0cb807418fa0_vocals.mp3,1994_3_4a6814a7-046e-4f27-88c7-0cb807418fa0_vocals.mp3,Boyz II Men,I'll Make Love to You,pending,,,,,
suno_v4_5_1994_04,suno_v4_5,1994,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1994_4_2dfea0ce-cd38-425e-bbc4-cd5d2e885c26_vocals.mp3,1994_4_2dfea0ce-cd38-425e-bbc4-cd5d2e885c26_vocals.mp3,Celine Dion,The Power of Love,pending,,,,,
suno_v4_5_1994_05,suno_v4_5,1994,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1994_5_4fba0974-728f-4876-9a3c-baf6eccdca25_vocals.mp3,1994_5_4fba0974-728f-4876-9a3c-baf6eccdca25_vocals.mp3,Mariah Carey,Hero,pending,,,,,
suno_v4_5_1995_01,suno_v4_5,1995,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1995_1_0ea676df-cdba-452b-a82c-53c05ed4a490_vocals.mp3,1995_1_0ea676df-cdba-452b-a82c-53c05ed4a490_vocals.mp3,Coolio feat. L.V.,Gangsta's Paradise,pending,,,,,
suno_v4_5_1995_02,suno_v4_5,1995,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1995_2_1ff51490-1f46-4179-a448-389912c34172_vocals.mp3,1995_2_1ff51490-1f46-4179-a448-389912c34172_vocals.mp3,TLC,Waterfalls,pending,,,,,
suno_v4_5_1995_03,suno_v4_5,1995,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1995_3_d3e0769e-6acb-4853-80d7-0d05328ebcf7_vocals.mp3,1995_3_d3e0769e-6acb-4853-80d7-0d05328ebcf7_vocals.mp3,TLC,Creep,pending,,,,,
suno_v4_5_1995_04,suno_v4_5,1995,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1995_4_4cd1800b-8395-4856-8b13-342bd2fd4409_vocals.mp3,1995_4_4cd1800b-8395-4856-8b13-342bd2fd4409_vocals.mp3,Seal,Kiss from a Rose,pending,,,,,
suno_v4_5_1995_05,suno_v4_5,1995,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1995_5_00b2996b-14f2-44ce-a00e-869fda079a93_vocals.mp3,1995_5_00b2996b-14f2-44ce-a00e-869fda079a93_vocals.mp3,Boyz II Men,On Bended Knee,pending,,,,,
suno_v4_5_1996_01,suno_v4_5,1996,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1996_1_9db51319-48ca-4ae7-a9b3-319d3561ddaf_vocals.mp3,1996_1_9db51319-48ca-4ae7-a9b3-319d3561ddaf_vocals.mp3,Los del Rio,Macarena (Bayside Boys Remix),pending,,,,,
suno_v4_5_1996_02,suno_v4_5,1996,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1996_2_20f49cd2-06dd-47fc-bdbb-a3e4515dfe41_vocals.mp3,1996_2_20f49cd2-06dd-47fc-bdbb-a3e4515dfe41_vocals.mp3,Mariah Carey and Boyz II Men,One Sweet Day,pending,,,,,
suno_v4_5_1996_03,suno_v4_5,1996,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1996_3_50cbcbd0-53e2-4089-8c75-1158cae86d23_vocals.mp3,1996_3_50cbcbd0-53e2-4089-8c75-1158cae86d23_vocals.mp3,Celine Dion,Because You Loved Me,pending,,,,,
suno_v4_5_1996_04,suno_v4_5,1996,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1996_4_20b81d7f-e6dd-477c-b242-1bf11aae06ce_vocals.mp3,1996_4_20b81d7f-e6dd-477c-b242-1bf11aae06ce_vocals.mp3,The Tony Rich Project,Nobody Knows,pending,,,,,
