year,position,artist,title,alpha,f_alpha,alpha_width,alpha_peak,spectrum_skew,truncation,H_q
2010,3,Train,"Hey, Soul Sister","[0.651437352940743, 0.6520028474107914, 0.6533231725007291, 0.6550780446612726, 0.6573952265926261, 0.6604390699696833, 0.6644209013268173, 0.6696118163510634, 0.6763566652536577, 0.6850851128015853, 0.6963116128961669, 0.7106148806088703, 0.7285984206952256, 0.7508643331534599, 0.7780614471179241, 0.8110302701212619, 0.8509253309352742, 0.8990631130659374, 0.9563616633625551, 1.0227941312182112, 1.1002917967678834, 1.403867300169252, 1.7196854164572912, 1.7717228497377528, 1.818943304385924, 1.92181156108144, 2.015301541311636, 2.079963385362966, 2.1178229063851632, 2.137803692807106, 2.1399821105807626, 2.140699736350189, 2.1422020377790707, 2.143834522516492, 2.145581031076867, 2.147403074837459, 2.1474919786954496, 2.149224801344529, 2.150907743281752, 2.1515872075717244, 2.1522068218436314, 2.152690225286271]","[-0.09125772677215505, -0.08587863303266996, -0.07368765321125714, -0.058338827148134875, -0.03920051329058083, -0.015543580249073763, 0.013462886904488158, 0.04874702407429243, 0.09130624257960918, 0.14212878357975134, 0.20203006957580527, 0.2713901466813957, 0.34985660699893106, 0.4361891585141442, 0.5284134346399112, 0.6241437347345551, 0.7205232508275958, 0.8133657210440133, 0.8960678339151709, 0.9598016370545721, 0.9959849082634538, 0.9424644402857076, 0.8389412874188809, 0.8019753469466018, 0.7202448283021563, 0.5185810582879435, 0.29378932113123746, 0.1083337912784188, -0.01820411786817111, -0.09455575566343022, -0.061505665960982725, -0.06833186230430854, -0.08223927801344644, -0.09655789194727049, -0.11102872137368536, -0.12524353979885205, -0.13620149060174924, -0.13857933425285296, -0.1501003578535336, -0.15570225968869877, -0.15840428064954892, -0.1613670408660859]",1.5012528723455283,1.1002917967678834,0.40202686423392614,left,"[2.033831543984664, 2.028387925184864, 2.022278225891094, 2.0153805980312405, 2.0075441293304395, 1.9985805421543852, 1.988253240294988, 1.9762628741262152, 1.9622285198171054, 1.9456639266970992, 1.9259500997277401, 1.9023116570392826, 1.8738225987941612, 1.8395137808345299, 1.7987455810738522, 1.7520775610060062, 1.7024984876348361, 1.655086703820044, 1.609342634233966, 1.4995718425964286, 1.1679715053406536, 1.1167536728877232, 1.077731893910296, 1.041586039552115, 1.008377476454444, 0.9782425166693693, 0.9511221508111095, 0.9267925946545675, 0.9049726298262605, 0.8853977095954834, 0.8678412173776219, 0.8521057421694622, 0.8380099818156297, 0.8253824414706018, 0.8140613423249672, 0.8038968380058379, 0.7947528983252059, 0.7865080176378195, 0.7790548786986257, 0.7722993719106253, 0.7661593190885849, 0.7605631256179585]"
2010,4,Katy Perry feat. Snoop Dogg,California Gurls,"[0.9141169149550373, 0.9150324443021036, 0.9169381638498334, 0.9189934312872414, 0.9211970868030753, 0.9235456542074574, 0.9260366561709913, 0.9286758122780857, 0.9314900695916033, 0.9345486415339104, 0.9379940590784613, 0.942084455644103, 0.9472469323073164, 0.954140597204066, 0.9637288090056882, 0.9773663601966209, 0.9969187097899431, 1.0249349659145786, 1.064865280863717, 1.1212236073115116, 1.2011039361726346, 1.5302816544376867, 1.8730295841233535, 1.9449459903933493, 2.009543592427899, 2.1095202387197087, 2.190660628531988, 2.2476510297150605, 2.284094928120375, 2.305954641602436, 2.3184002008359674, 2.3205471718912825, 2.3212202059146603, 2.32259943956509, 2.324031877631129, 2.3250311254775973, 2.325480186620713, 2.326877717537143, 2.328109639967955, 2.328146705205936, 2.3289821261465082, 2.3291722252608267]","[0.43852580759013193, 0.4472345013792989, 0.464879057954942, 0.48290704349411406, 0.501163332883384, 0.5194761977843685, 0.537685718563166, 0.5556904113846368, 0.573513025866502, 0.5913811680036707, 0.6098101153770497, 0.6296646163626622, 0.6521663180973203, 0.6788090139363945, 0.711151453869475, 0.7504763895765412, 0.797312261630946, 0.8507665452836124, 0.9075068664766559, 0.9601780535732105, 0.9957195399157057, 0.9383398263337775, 0.8252156202103524, 0.7670398358372816, 0.6623052706855179, 0.4688013414960537, 0.27391970678850797, 0.10998701864472515, -0.012312705185514972, -0.09620464195627854, -0.149961809494787, -0.1329289851796318, -0.13933101613371335, -0.1521060681124098, -0.16467868556740228, -0.18177145279634033, -0.1766900693562441, -0.1876089960661318, -0.1966520866088679, -0.19816812704179831, -0.20266917220664737, -0.20398247125179836]",1.4150553103057892,1.2011039361726346,0.5943804894020996,left,"[2.2072542733733194, 2.201444381141629, 2.1949336320174986, 2.187598088750376, 2.1792853598219066, 2.1698068503154935, 2.1589277932404944, 2.146354585181795, 2.1317190999755318, 2.1145602129941374, 2.094304318026883, 2.0702505472081447, 2.04157587501298, 2.007396122036334, 1.9669546279030123, 1.9200307010622502, 1.8675297387345775, 1.8117509652579877, 1.7539186557799202, 1.6341575984108354, 1.2774749424061747, 1.2186538225182406, 1.1756469340947906, 1.140709650352859, 1.1123431322484627, 1.0892542350469567, 1.0703706149908192, 1.0548271966314693, 1.0419328000614514, 1.0311362320603155, 1.0219989331658443, 1.0141739889334183, 1.0073893898462996, 1.001433933349497, 0.996145046104863, 0.9913983304430954, 0.987098802242428, 0.9831737636266549, 0.979567177620788, 0.9762353493196912, 0.9731436890288954, 0.9702643341960241]"
2010,5,Usher feat. will.i.am,OMG,"[0.9491898730570861, 0.9501515215392802, 0.9522272671683673, 0.9546266190058956, 0.957386274452191, 0.9605406958234409, 0.9641209823705956, 0.9681551495477279, 0.9726708829245843, 0.9777022264444621, 0.9833030401407358, 0.9895739455281172, 0.996717975603204, 1.0051563117267794, 1.01576590240615, 1.030357328878894, 1.0525816263276397, 1.0893198746153907, 1.1513755218398876, 1.2493752607425843, 1.390271825024965, 1.7761504061882118, 2.1158840653155915, 2.1891745548413235, 2.2602402565742947, 2.3108645549394917, 2.3378765134210044, 2.3542392730839823, 2.3653017270451024, 2.3731876745850307, 2.3790188423478993, 2.3834641050029903, 2.3869373192230965, 2.3897029264482197, 2.3919362132960633, 2.3937579425913706, 2.3952545393602582, 2.3964900824551605, 2.39751356820259, 2.3983634035592423, 2.3990702600961735, 2.399391364242683]","[0.21907119522804663, 0.22821858322940436, 0.24742001865394414, 0.26844575246059676, 0.2912845668774313, 0.31585428980915786, 0.3419977900771247, 0.36949121584436906, 0.39806710289620906, 0.4274535822181038, 0.4574331213397933, 0.4879330742606749, 0.5191739809523517, 0.5519115165241599, 0.5878023694724988, 0.6298748217414163, 0.682852911224789, 0.7522248241683576, 0.8391754650570433, 0.9298806161877645, 0.9930523574462807, 0.9388589361106678, 0.8385834803197216, 0.7666184222677348, 0.6636246069763123, 0.5688264237429479, 0.5047217699389908, 0.4576499598521382, 0.42034929049763825, 0.3898760550537652, 0.36447577815777876, 0.34292962390116166, 0.32439189583847217, 0.30827653140108957, 0.29417050289466573, 0.2817735263376768, 0.2708580173315447, 0.26124322672072253, 0.252779032672521, 0.2453361687057729, 0.23880058330102472, 0.23574617800495545]",1.450201491185597,1.390271825024965,0.3916956303675058,left,"[2.3229659820431787, 2.3190467316739736, 2.314738492523936, 2.3099819691727994, 2.304705150017432, 2.2988196319750753, 2.2922155790735936, 2.284754697068957, 2.276260277597998, 2.2665028310899547, 2.2551789363360744, 2.241879405002999, 2.2260401349215266, 2.20686386644779, 2.183190414268118, 2.1532728094891738, 2.1144410368668347, 2.0632203835175633, 1.997801661100866, 1.895281488419211, 1.5254720442419498, 1.418757159495214, 1.345205085285973, 1.283251640493112, 1.2344453347453528, 1.197059744547458, 1.1683130771389116, 1.145766693572516, 1.127633830543509, 1.1126818978441073, 1.1000725979244979, 1.0892327640696333, 1.0797648487447131, 1.071387878049606, 1.06389907603062, 1.0571488810148642, 1.0510244833002942, 1.0454387979613586, 1.0403229737176543, 1.0356212651013086, 1.031287516635676, 1.0272827535342814]"
2011,1,Adele,Rolling in the Deep,"[0.9256681434103662, 0.9271579302849048, 0.9303707452559994, 0.9340845166500006, 0.9383688954913051, 0.9432914401108312, 0.9489078071832762, 0.9552445663782854, 0.962270450186913, 0.9698514785450699, 0.9776902145295759, 0.9852685980820532, 0.991855354140297, 0.9966804326947927, 0.9993374936524806, 1.0003103994147928, 1.0014708143109339, 1.0066088215520292, 1.0215634842346968, 1.052557348574259, 1.1038633935984725, 1.1819250230121152, 1.305725913387189, 1.4580772951528986, 1.590309265146371, 1.696908462288038, 1.7861944223211221, 1.8515690876871975, 1.8927550954838577, 1.9163474957541564, 1.9291653200847039, 1.9342909890261866, 1.9348219658311463, 1.9358105465678825, 1.935896603098951, 1.9369841652940274, 1.9380510858042304, 1.9389847927104007, 1.9390407036766661, 1.9398575783407506, 1.9402100640321696, 1.9403399003138833]","[0.45164880986220446, 0.4658199533029368, 0.49554037468820056, 0.5280838027328718, 0.5635389218445646, 0.6018770082575013, 0.6428849261239007, 0.686072100333365, 0.7305466607265734, 0.774867835716428, 0.8169220667335368, 0.8539605711166001, 0.8830491173657746, 0.9021372890249109, 0.9114803680673278, 0.9144684787202184, 0.9171124434271656, 0.9263539944629546, 0.9466283894230672, 0.974564782706213, 0.9969394544772212, 0.993066369452312, 0.9253928589378116, 0.7770766623294798, 0.5881543381447809, 0.38181992470939097, 0.16660801122878244, -0.021459170426396668, -0.15946794876553927, -0.2498710987072883, -0.3051812820179496, -0.31101152080719885, -0.3160622757812064, -0.3370547010892526, -0.32601923493210805, -0.3355685026768356, -0.3444212295795559, -0.3537829806663151, -0.3521588372872273, -0.35816434056707713, -0.3607842015861049, -0.36151147335093725]",1.014671756903517,1.1038633935984725,0.6487627669229576,left,"[1.8031898369454664, 1.796466700941327, 1.788959336525393, 1.7805318549804554, 1.7710169330382854, 1.760206792938678, 1.7478412405364396, 1.733591861768, 1.7170414549720483, 1.6976582613742315, 1.6747665334980761, 1.6475209381755676, 1.6149079954776928, 1.5758338561546104, 1.5294165800911799, 1.4755664992336683, 1.4152930946556497, 1.3490853774883143, 1.275280158263072, 1.2037628206021984, 1.1534971377665941, 1.1164116302418658, 1.0873188122091013, 1.0653282049077817, 1.04974433908087, 1.039230701194114, 1.0321903300736206, 1.0272552237235542, 1.0234295736946504, 1.0200611552461984, 1.0167823695779448, 1.0134340015006473, 1.009983733917359, 1.0064607978277549, 1.0029150992906262, 0.9993964900416212, 0.9959464164380649, 0.9925958779287987, 0.9893661283298641, 0.9862703253581176, 0.9833153198094677, 0.9805032624241458]"
2011,2,LMFAO feat. Lauren Bennett and GoonRock,Party Rock Anthem,"[0.9232163272149165, 0.9244391069880935, 0.9270246622602246, 0.9299043939933457, 0.9331065670722828, 0.93665841951404, 0.9405843470621856, 0.9449040304093923, 0.9496316877804348, 0.9547794437692845, 0.9603713682637034, 0.9664800702306794, 0.9733009110462243, 0.9812689807067305, 0.9911930009263351, 1.0043519699720183, 1.0225193597480458, 1.0479164431485877, 1.083056842586484, 1.130441500425935, 1.1927041197989128, 1.2769393789163546, 1.4076649144740767, 1.602771321010287, 1.7935844258016476, 1.9030453389855515, 1.9533123275148043, 1.9845353658475373, 2.0070050790970573, 2.023183002403053, 2.034588186639163, 2.0425071047121706, 2.047946772509036, 2.0516360818461736, 2.0540864895708757, 2.0556564783899822, 2.0565998290465504, 2.0569351984498385, 2.057059307390399, 2.0570980826940786, 2.0572462876274784, 2.0572820386197916]","[0.3559628761713789, 0.3675941959650135, 0.39152373367603843, 0.41677157798265974, 0.44328514482979653, 0.4709626715088273, 0.49964198128692416, 0.5290932091593383, 0.559023018200353, 0.5891042181256045, 0.6190533387135329, 0.6487821695266236, 0.6786233472917687, 0.7095424184053924, 0.7431280904828577, 0.7811543605509024, 0.82473128696533, 0.8732570120972674, 0.9233351278907831, 0.9679245168737617, 0.9963073007127932, 0.9929373458985177, 0.9211996549674941, 0.7231184268158926, 0.45266039810209335, 0.2501394652032243, 0.13091326002670112, 0.04079741762059097, -0.035062135193506094, -0.09752720882957355, -0.14710295228521986, -0.18537730920689732, -0.21431558709376475, -0.23573481095387372, -0.2511485440013548, -0.26178112043476, -0.2686201460670805, -0.2706934528510807, -0.27187400131007067, -0.27246393492473686, -0.2736219248839866, -0.2739577852069175]",1.134065711404875,1.1927041197989128,0.524740427518691,left,"[1.9298658531647304, 1.923349476483443, 1.9161152094646583, 1.908046983781267, 1.8990040786579747, 1.8888145839215493, 1.8772667337767919, 1.864097266222522, 1.8489755728497383, 1.831481820027104, 1.8110762967241574, 1.7870554443039313, 1.7584852638029793, 1.724088095477499, 1.6820176283278776, 1.6293799971611203, 1.5614422064670206, 1.4729998018328736, 1.3757284309993187, 1.2999711095963191, 1.2479824971002766, 1.207844186876461, 1.174277994031794, 1.145922037716042, 1.122151621777331, 1.1023639956860622, 1.0859217083121364, 1.0722064493125107, 1.0606607196759232, 1.0508093978758566, 1.0422691810170397, 1.034746668800585, 1.0280260831468941, 1.021951912795577, 1.0164120986481595, 1.0113246186733447, 1.006627872637066, 1.002274170290399, 0.9982254377153769, 0.9944504106907175, 0.990922794078951, 0.9876200395977787]"
2011,3,Katy Perry,Firework,"[1.0097726695556055, 1.0105732705610049, 1.0123021789190474, 1.014310229198904, 1.0166498059756826, 1.0193841683892517, 1.0225897101728296, 1.0263587988470022, 1.030803663414345, 1.0360622706290223, 1.042307888864059, 1.0497651174525864, 1.0587364419965677, 1.06964448835448, 1.083095512738143, 1.0999692078447174, 1.1215423484471427, 1.1496820790438953, 1.1873110435934948, 1.2401295945943434, 1.3300913978779145, 1.716840893024628, 2.157279081638391, 2.3560221138127697, 2.480608137063357, 2.5343830182152143, 2.558112649946063, 2.571093713752329, 2.578520374727831, 2.58275371806945, 2.5846898052253393, 2.5847645614840546, 2.584934335757857, 2.5850504705226536, 2.5851464026933475, 2.585402168968277, 2.5856967106758835, 2.586013388384688, 2.586155286854984, 2.5863154187894892, 2.586533184962204, 2.5865458150121783]","[0.3162038130722795, 0.32381928605046895, 0.3398121668451939, 0.3574068923330618, 0.37676433611065363, 0.39805333672523613, 0.42144596327444805, 0.44711118782123016, 0.47520820369751426, 0.5058817510543605, 0.5392626337713446, 0.5754760346123753, 0.6146563697729945, 0.6569579521012385, 0.7025344441808308, 0.7514399062298414, 0.803392078767978, 0.8573625064259256, 0.9110512002603612, 0.9602548002917162, 0.9974059705744642, 0.9317513648536697, 0.7694632704050552, 0.581957864979123, 0.4113336949715851, 0.3119812682426222, 0.255858056653941, 0.21873236213065006, 0.19386010140968857, 0.17763152566990925, 0.1748531621704501, 0.17414206605096183, 0.17257349028312774, 0.16772877293769994, 0.17071681253377236, 0.16860110889633972, 0.1663064192268635, 0.1639904918460111, 0.16244959038127682, 0.16192304607988817, 0.16052633671012728, 0.1604181246621561]",1.5767731454565728,1.3300913978779145,0.5937034706034937,left,"[2.5021751214423844, 2.4979435991971046, 2.4932465333297715, 2.4880018007330182, 2.482107155225095, 2.475434011283307, 2.467818940680158, 2.4590518813423614, 2.448859504182665, 2.4368812198432583, 2.422633540215138, 2.4054551004723677, 2.3844177919074867, 2.358175469113146, 2.324693920270457, 2.2807506528807138, 2.2209522626368536, 2.1358178726895707, 2.0132275630956507, 1.8422122178586335, 1.4370214889246735, 1.3407269185226112, 1.2944480341956646, 1.2602490593799986, 1.2332268967087103, 1.2111081792306193, 1.1926143337045039, 1.1769115726503425, 1.1634093147801414, 1.1516722586983748, 1.141372920509916, 1.1322613746515584, 1.1241442193541147, 1.1168695180079526, 1.110315988844519, 1.1043852808823043, 1.098996469015914, 1.0940821157316316, 1.0895854218113166, 1.0854581279983637, 1.0816589353608275, 1.0781522882483776]"
2011,4,Katy Perry feat. Kanye West,E.T.,"[0.9601203373051739, 0.9617504315074291, 0.9652364137071948, 0.9691981400039623, 0.973681566265076, 0.9787247876640357, 0.9843507255292242, 0.9905581964999425, 0.9973129145321318, 1.0045415269765374, 1.0121332649991983, 1.0199545386012596, 1.0278818573189328, 1.0358593681519426, 1.0439914184628631, 1.0526877510132489, 1.0628836162328685, 1.076358373678403, 1.0962432507422575, 1.1283156134730252, 1.1948306348590367, 1.546493966439548, 1.8837278109890854, 1.9590982261534031, 2.0361614693749934, 2.088673373064823, 2.1177667854497315, 2.133812409774392, 2.1427767176817127, 2.1479216328591493, 2.1509578463754435, 2.1527958520397545, 2.153936475119445, 2.1546640390917284, 2.15514395395893, 2.155474118356995, 2.1557131510346683, 2.155896419010931, 2.156045355482531, 2.156172968779453, 2.156287140963019, 2.156341609181931]","[0.34043164088067, 0.35593741499968345, 0.3881914466572063, 0.42291637260400705, 0.46002972460772895, 0.4993211976056511, 0.5404147256458156, 0.5827372439544893, 0.6255085327081478, 0.6677702861716703, 0.7084699496803477, 0.7466030112839546, 0.781399501837357, 0.8125253815597944, 0.8402615355454386, 0.8656084090520038, 0.8902164404555846, 0.9159688528409202, 0.944045026389507, 0.9733862254358677, 0.9993808398138629, 0.9362842089913631, 0.8383959124801799, 0.7621169113398722, 0.6516754373474796, 0.5528673139456242, 0.4839654709906984, 0.438127355973732, 0.40811998655629367, 0.38837136553188323, 0.3752268683926019, 0.36636801218370607, 0.3603106638914362, 0.35608943072502797, 0.3530687924824232, 0.35082781140212127, 0.3490872188834935, 0.34766200875110087, 0.34643012528101735, 0.3453116195928345, 0.34425471539045205, 0.3437366030642153]",1.196221271876757,1.1948306348590367,0.6075804651331358,left,"[2.0907152694883524, 2.087349816170733, 2.083626418518118, 2.0794843130154503, 2.0748483655527346, 2.069624686435388, 2.0636946020379847, 2.0569062520766312, 2.049062705730633, 2.0399048978131358, 2.029086749656573, 2.016138381133847, 2.000411197487427, 1.9809961806737664, 1.9566064220430308, 1.925426642818992, 1.8849795938622742, 1.8321427969642314, 1.7640340934520984, 1.6628688913786647, 1.2852592233041373, 1.1973691916221985, 1.164687772044006, 1.1421263291028616, 1.1255766170144355, 1.1128961266919912, 1.1027791621847747, 1.094370472636994, 1.0871024305255987, 1.080603153934629, 1.074634941429459, 1.0690510367282733, 1.0637650846589788, 1.0587295151679956, 1.0539203187142607, 1.0493265746620573, 1.0449435970129657, 1.040768782298661, 1.036799364927493, 1.0330314155640992, 1.0294595750587445, 1.0260771732171068]"
2011,5,"Pitbull feat. Ne-Yo, Afrojack and Nayer",Give Me Everything,"[0.8484281901614532, 0.8489678798693593, 0.8503411076896286, 0.8524011371744045, 0.8553715765270788, 0.8595279662764934, 0.8651959051590563, 0.8727388580440583, 0.8825327993691179, 0.8949281334153933, 0.9102021055761012, 0.928504677030908, 0.949811502542507, 0.9739544119762096, 1.0008736622740095, 1.031152615968527, 1.0665922103599117, 1.1103422304384754, 1.1661146734970909, 1.2363049681998592, 1.3234770430157758, 1.645908005434423, 1.9205992870132689, 1.9261347474686232, 1.9585793434839904, 2.011510214947124, 2.057747354832936, 2.09412293535899, 2.120626393719582, 2.1388812972226785, 2.1509313451284884, 2.1586341874875603, 2.163430973460675, 2.1663369121207596, 2.168029454892589, 2.168788301677666, 2.168938536985096, 2.168948447038806, 2.16921215054714, 2.16937597328042, 2.1694128825136123, 2.1694922995430375]","[-0.21736123951555797, -0.2122276057086463, -0.19957179869260333, -0.18157957718238826, -0.15707287440602702, -0.12479580655422495, -0.08352870627797415, -0.03226755454093144, 0.02954304171996469, 0.10176393298124964, 0.18335688721551335, 0.27226398599042323, 0.3654471394711556, 0.45933065092357594, 0.5509056063600197, 0.6390519302178923, 0.7247062764944578, 0.8088289250606189, 0.8887580803969335, 0.9554089215285733, 0.9956174824285839, 0.9405516683649419, 0.8732655599120254, 0.8668032332782092, 0.8138220102843134, 0.7110469349257613, 0.5994013666292242, 0.49421356765478475, 0.4048444736547214, 0.3344871485717782, 0.2822165559091516, 0.24506995248902896, 0.2196116578106171, 0.20278191055304973, 0.19216403731760678, 0.18842333126563204, 0.1869942637071489, 0.18596133944670434, 0.18445178263142026, 0.1828796223327629, 0.18267803254952497, 0.1820010887947099]",1.3210641093815843,1.3234770430157758,0.2808087821313951,left,"[2.087630634804229, 2.083468703169694, 2.0788405913252164, 2.0736694520408423, 2.0678621317872286, 2.0613052136534624, 2.0538602226157536, 2.0453580679667445, 2.0355931454514598, 2.0243182689834374, 2.0112430829735137, 1.9960412335088844, 1.9783752565841073, 1.9579505498518723, 1.9346056759270376, 1.9084333187583737, 1.8798760408577484, 1.8495322352219452, 1.8169133987567547, 1.7473955522263707, 1.4021698457306846, 1.341445365058582, 1.2972461087774758, 1.2573330475716056, 1.2223138600458272, 1.1920037955124365, 1.1656878056145852, 1.1425111248835418, 1.121737367390432, 1.1028507218465224, 1.08554244847508, 1.0696419514054534, 1.0550484757969967, 1.0416877405270437, 1.0294905978076812, 1.0183844463914595, 1.0082912826272135, 0.9991291154684337, 0.9908147447871986, 0.9832666313285388, 0.9764071922643708, 0.970164314113009]"
2012,1,Gotye feat. Kimbra,Somebody That I Used to Know,"[0.666813761959265, 0.6670739711483457, 0.6677940327117001, 0.6689801366126441, 0.6707866207476094, 0.6734166039843351, 0.6771388031725747, 0.6823095500394565, 0.6893982426748687, 0.6990077582005035, 0.7118683069937385, 0.7287689081096543, 0.750402885679186, 0.7771951269596955, 0.8093452058523564, 0.84735251679111, 0.8929183626007191, 0.9495659842369594, 1.0221338496196517, 1.1146327252152368, 1.2274762525966347, 1.3586294272382005, 1.5121708964681122, 1.6798637783439727, 1.822267966455322, 1.9213876260116403, 1.9921967344025184, 2.043911891089701, 2.080710991671355, 2.106198740982974, 2.1235896542912296, 2.135371788110201, 2.1433076064154544, 2.1486028710027156, 2.152075968613676, 2.1542839451870743, 2.1556085730926435, 2.156124894798758, 2.156294772309309, 2.1563136740702924, 2.1565462807461215, 2.156583144131922]","[-0.25606861647259027, -0.25359345589353044, -0.2469684080344381, -0.2366188125999047, -0.22172454930546692, -0.20131236746276038, -0.174228641190612, -0.13911765033075163, -0.09443133020893413, -0.038528977587890534, 0.03003438022979843, 0.1119354232527936, 0.20630029294108532, 0.3102108361866347, 0.4193293483979761, 0.5298039102637588, 0.6398629226638994, 0.74876919205873, 0.852708757210149, 0.9403476516844866, 0.9930350755904738, 0.9909275071729344, 0.9126762382616518, 0.7489748538536167, 0.5468450279184771, 0.35773146932590727, 0.187640684212651, 0.038321954093889055, -0.08573815292974007, -0.18403903270099242, -0.2595780535470915, -0.31649521232019495, -0.3586961910059365, -0.3894302852694267, -0.4112729522261649, -0.42622510500175714, -0.43582876504430956, -0.4391373777306349, -0.44075328575782535, -0.4412696273246617, -0.4431058631195768, -0.4434603705233684]",1.489769382172657,1.2274762525966347,0.24731640031464708,left,"[2.0122111570256944, 2.0048309653450245, 1.9966345499680063, 1.9874920721563272, 1.977246841584501, 1.9657086396512995, 1.9526452234454466, 1.9377715573497025, 1.9207363042185295, 1.9011052419317873, 1.878341770466734, 1.8517859690521206, 1.8206363860374406, 1.7839425632038928, 1.7406134304577738, 1.6894082621545068, 1.6287986287045535, 1.5568486256647158, 1.4740231585039385, 1.3928284220923701, 1.3214322066472313, 1.2560324426756924, 1.1961576012464386, 1.1429126687073294, 1.0967154574597031, 1.0569808089427204, 1.022607422965527, 0.9924797959729947, 0.9657374984020153, 0.9418245797345713, 0.9204038957235252, 0.9012425470441112, 0.884136836813997, 0.8688849808291339, 0.8552866747193114, 0.8431504386512474, 0.8322998525842485, 0.8225766405098038, 0.8138411975172044, 0.8059716130614623, 0.7988620011268963, 0.792420623606524]"
2012,2,Carly Rae Jepsen,Call Me Maybe,"[0.8310513254749566, 0.8319712040118034, 0.8339324325948925, 0.83615120678059, 0.8386588395334138, 0.841492038732464, 0.8446960850239278, 0.8483300958826633, 0.8524754847517945, 0.8572491861786578, 0.862823712946737, 0.8694566244624538, 0.8775327401425961, 0.8876240207840956, 0.9005749660130493, 0.9176239482830161, 0.9405646525433942, 0.9719176820766526, 1.015010617798255, 1.073860529087528, 1.1570487273225085, 1.5012947114648034, 1.8181803211410459, 1.876757536009947, 1.973529471818506, 2.0818516681898545, 2.1615569355878748, 2.210984125820045, 2.236921518877921, 2.2376745639412277, 2.238043907406015, 2.2392822021253087, 2.241103885273333, 2.2431590531368726, 2.245457597590416, 2.247986141851235, 2.2506819746592717, 2.251176499186361, 2.2533856592069488, 2.25575816616318, 2.256325036243603, 2.2571408885222586]","[0.30679528844528825, 0.3155453525762697, 0.3336929659050485, 0.35314169678112073, 0.3738994355913885, 0.3959700678834146, 0.4193660004745876, 0.4441270747666417, 0.4703467411164439, 0.4982052777628363, 0.528007130824065, 0.5602148959248954, 0.5954669133588153, 0.6345601172773843, 0.6783727813787888, 0.7276827961563952, 0.7827881735380515, 0.8427605897166315, 0.9041642575398412, 0.95939480530664, 0.9962222464865127, 0.9363017834926533, 0.8483171623678702, 0.787576982511986, 0.6402354074247967, 0.4317819955888318, 0.24145167182048866, 0.10009885422288356, 0.08282858270436577, 0.07566547112656963, 0.009842936126975843, 0.06079017772714934, 0.04482234933144014, 0.027809003099413587, 0.00989899487199608, -0.008576301908069794, -0.026972311933468163, -0.04015266306577203, -0.044130269011731116, -0.05808624919702865, -0.062062205529803904, -0.06567901131574061]",1.4260895630473018,1.1570487273225085,0.5428093574278002,left,"[2.1452043771483575, 2.1405009339827386, 2.1352076001977767, 2.129211646195016, 2.1223716868552844, 2.114508754976712, 2.1053943198573353, 2.094734327291597, 2.082148295089025, 2.0671427913063183, 2.049079748217757, 2.027143191892435, 2.0003161510352045, 1.967400976614055, 1.9271691490749545, 1.8788252859936934, 1.8229967995136556, 1.76281021045303, 1.7025706616697753, 1.6108804430438024, 1.2401320237846813, 1.1725375167278067, 1.1293542951684534, 1.0935959266155852, 1.0640150509569113, 1.039516706820504, 1.0191239969883596, 1.0020112426551238, 0.9875109220616106, 0.9750966022148818, 0.9643576206049763, 0.9549747016906102, 0.9466995497078912, 0.9393386192086978, 0.9327404289736546, 0.9267857194395895, 0.9213798684640124, 0.9164470914750898, 0.9119260365862302, 0.9077664552919006, 0.9039266925871187, 0.9003717966304278]"
