track_id,source,year,position,status,selected_duration_sec,raw_voiced_coverage,selected_voiced_coverage,median_voiced_prob,jump_rate,octave_jump_rate,skip_reason
billboard_1994_02,billboard,1994,02,success,36.31600907029478,0.7428168517539221,0.8222506393861893,0.1765306086328975,0.0459143968871595,0.0101167315175097,
billboard_2004_02,billboard,2004,02,success,84.52063492063492,0.7279271465741544,0.8532967032967033,0.092037570812181,0.0985507246376811,0.0061191626409017,
billboard_1990_05,billboard,1990,05,success,30.60390022675737,0.6064492488090876,0.7503793626707133,0.0100130688462389,0.1781376518218623,0.0010121457489878,
billboard_1996_01,billboard,1996,01,skipped,21.571337868480725,0.7714338336863431,,,,,too_short
billboard_1997_01a,billboard,1997,01a,skipped,27.724625850340136,0.6802259887005649,,,,,too_short
billboard_1998_03,billboard,1998,03,success,36.57142857142857,0.815377478835672,0.8355555555555556,0.1765306086328976,0.067680608365019,0.0068441064638783,
billboard_1997_02b,billboard,1997,02b,success,43.281995464852606,0.793071450665017,0.848175965665236,0.4849868077159112,0.0854430379746835,0.0044303797468354,
billboard_2004_04,billboard,2004,04,success,59.09478458049887,0.7697963800904978,0.8829076620825147,0.4260623290432814,0.072573463935886,0.0071237756010685,
billboard_1997_02a,billboard,1997,02a,success,51.96625850340136,0.8064454432437601,0.8646112600536193,0.6860828109301793,0.0584281282316442,0.0056876938986556,
billboard_1991_01,billboard,1991,01,skipped,20.96761904761905,0.6325746378953592,,,,,too_short
billboard_2008_05,billboard,2008,05,success,46.230929705215424,0.7974403150381492,0.8543445504771472,0.4849868077159113,0.0464705882352941,0.0017647058823529,
billboard_1995_01,billboard,1995,01,success,50.15510204081633,0.7361271676300578,0.8268518518518518,0.040697331568881,0.0795518207282913,0.0028011204481792,
billboard_2009_05,billboard,2009,05,success,38.91664399092971,0.6992931474572943,0.7303102625298329,0.030106861794195,0.1103843008994276,0.0057236304170073,
billboard_1994_03,billboard,1994,03,success,48.15818594104309,0.6898892461593427,0.8563162970106075,0.2407543823126814,0.0777464788732394,0.0050704225352112,
billboard_1999_01,billboard,1999,01,success,57.53904761904762,0.7635453474676089,0.847457627118644,0.3233360583906408,0.050976655550262,0.0114340161981896,
billboard_1991_03,billboard,1991,03,success,32.97233560090703,0.660803311071395,0.819718309859155,0.040697331568881,0.1083404987102321,0.0120378331900257,
billboard_1989_01,billboard,1989,01,success,36.014149659863946,0.7945810914681014,0.8504190844616376,0.092037570812181,0.0660091047040971,0.007587253414264,
billboard_1996_05,billboard,1996,05,success,51.94303854875284,0.7150726993588007,0.8207420652659813,0.092037570812181,0.0931880108991825,0.0054495912806539,
billboard_2008_01,billboard,2008,01,skipped,26.21532879818594,0.6656272004828488,,,,,too_short
billboard_1992_04,billboard,1992,04,success,35.781950113378684,0.7641020213779236,0.8663205710577547,0.3721358982975087,0.08095952023988,0.0044977511244377,
billboard_1999_05,billboard,1999,05,skipped,24.52027210884354,0.5581216320246344,,,,,too_short
billboard_1996_04,billboard,1996,04,skipped,29.071383219954647,0.6529454152404972,,,,,too_short
billboard_2019_05,billboard,2019,05,success,61.02204081632653,0.8096560234459356,0.799847792998478,0.092037570812181,0.0975725844835792,0.0038077106139933,
billboard_2013_04,billboard,2013,04,success,195.6048979591837,0.9054549757425157,0.9077635327635328,0.0261680286089357,0.1553753596651844,0.001046298718284,
billboard_2001_01,billboard,2001,01,success,33.90113378684807,0.7430333971495426,0.8479452054794521,0.066081512709207,0.0695230396119644,0.0056588520614389,
billboard_2019_01,billboard,2019,01,success,85.07791383219954,0.8817013735046522,0.9134825327510916,0.092037570812181,0.0732217573221757,0.0011954572624028,
billboard_2009_03,billboard,2009,03,success,159.59074829931973,0.8744824990590891,0.8863669431107232,0.2796051653363589,0.0824166803480545,0.0049252996223936,
billboard_1991_04,billboard,1991,04,success,41.84235827664399,0.7891852687565477,0.8795782463928968,0.2796051653363589,0.0656565656565656,0.0012626262626262,
billboard_1999_03,billboard,1999,03,success,114.38149659863946,0.8372693726937269,0.8936256597645148,0.1765306086328975,0.0724835264712565,0.0015905476028175,
billboard_2019_02,billboard,2019,02,success,103.4681179138322,0.8270833333333333,0.8364003590664273,0.4260623290432814,0.0547504025764895,0.0072463768115942,
billboard_1993_01,billboard,1993,01,success,67.01278911564626,0.8612538540596094,0.9355509355509356,0.7571601330199093,0.0400148203038162,0.0014820303816228,
billboard_2014_02,billboard,2014,02,success,64.59791383219955,0.7393188854489164,0.8346513299784328,0.1504646013433388,0.0896165445928479,0.0038776389487289,
billboard_2009_04,billboard,2009,04,success,63.901315192743766,0.7735849056603774,0.842296511627907,0.2796051653363589,0.1044454035390591,0.0047475183426845,
billboard_2014_04,billboard,2014,04,skipped,27.5156462585034,0.6285350023180343,,,,,too_short
billboard_1997_05,billboard,1997,05,success,54.07927437641723,0.7824167001204335,0.7930442249892657,0.0348974280196252,0.1305525460455038,0.0,
billboard_1998_01,billboard,1998,01,success,47.62412698412699,0.6756419845425081,0.8902974158946855,0.3721358982975086,0.0789041095890411,0.0032876712328767,
billboard_2018_01,billboard,2018,01,skipped,24.45061224489796,0.4590431738623103,,,,,too_short
billboard_1997_04,billboard,1997,04,success,40.35628117913832,0.7716374766196226,0.8647871116225546,0.2407543944755743,0.0659121171770972,0.0053262316910785,
billboard_2011_03,billboard,2011,03,success,59.350204081632654,0.810571371690225,0.8470266040688575,0.4849868077159112,0.0642329020332717,0.0078558225508317,
billboard_2010_01,billboard,2010,01,success,50.1318820861678,0.6994406196213425,0.7878647522000927,0.1085797707287449,0.1305882352941176,0.0029411764705882,
billboard_2001_02,billboard,2001,02,success,32.27573696145125,0.5634364557507815,0.837410071942446,0.1765306086328975,0.0825451418744626,0.0051590713671539,
billboard_1984_01,billboard,1984,01,skipped,19.55120181405896,0.4324023078940466,,,,,too_short
billboard_1996_02,billboard,1996,02,success,45.2324716553288,0.6593861643390712,0.811088295687885,0.092037570812181,0.0607979734008866,0.0113996200126662,
billboard_1996_03,billboard,1996,03,success,71.51746031746032,0.8285834031852473,0.8931818181818182,0.2796051653363589,0.0701818181818181,0.0003636363636363,
billboard_2016_02,billboard,2016,02,success,42.515736961451246,0.7151536394438602,0.787001638448935,0.2407543944755742,0.0618055555555555,0.0034722222222222,
billboard_1987_04,billboard,1987,04,success,39.56680272108844,0.6856256463288521,0.8779342723004695,0.2796051653363589,0.0702341137123745,0.0040133779264214,
billboard_2012_04,billboard,2012,04,success,70.86730158730158,0.7690301875438772,0.8594364351245085,0.2065067991177523,0.0842868039664378,0.0026697177726926,
billboard_1972_03,billboard,1972,03,success,63.43691609977324,0.8266606211743369,0.8795754026354319,0.4260623290432814,0.078684429641965,0.0066611157368859,
billboard_2017_01,billboard,2017,01,success,59.953922902494334,0.7682276229994073,0.8477924089852827,0.1085797707287449,0.0959780621572212,0.0045703839122486,
billboard_2007_04,billboard,2007,04,success,42.81759637188209,0.7390515089630134,0.8590021691973969,0.4849868077159113,0.0644346178142766,0.0031585596967782,
billboard_2003_04,billboard,2003,04,success,94.15691609977324,0.7255786582973716,0.8019728729963008,0.066081512709207,0.1251922485389111,0.0021531836358043,
billboard_2013_05,billboard,2013,05,success,42.5621768707483,0.6160794941282746,0.7670485542825969,0.0216309238404995,0.1160142348754448,0.0035587188612099,
billboard_2016_01,billboard,2016,01,success,53.68453514739229,0.6993346980552713,0.8222318339100346,0.3233360583906408,0.061578947368421,0.0,
billboard_1999_04,billboard,1999,04,success,37.77886621315193,0.7727359027909626,0.860479409956976,0.1279370863012903,0.091493924231594,0.0050035739814152,
billboard_2011_04,billboard,2011,04,success,91.55628117913832,0.7320603634123807,0.8450418463099163,0.2407543944755743,0.0987691383968778,0.0039027319123386,
billboard_2012_03,billboard,2012,03,success,44.28045351473923,0.7968519882179675,0.8479286837965391,0.3721358982975087,0.0439356435643564,0.0074257425742574,
billboard_2011_02,billboard,2011,02,success,38.24326530612245,0.5692294159042928,0.8136004857316332,0.0779752376229482,0.0978342046303211,0.0029873039581777,
billboard_2020_04,billboard,2020,04,success,100.03156462585034,0.7993589743589744,0.8314763231197771,0.1279370863012903,0.0731639206925439,0.0019547612398771,
billboard_2000_03,billboard,2000,03,success,73.09641723356009,0.776423487544484,0.817979669631512,0.3721358982975087,0.073038073038073,0.0023310023310023,
billboard_2018_03,billboard,2018,03,success,66.61804988662132,0.5651096033402923,0.7950505402579295,0.2065067991177314,0.1166666666666666,0.0013157894736842,
billboard_2015_03,billboard,2015,03,success,148.259410430839,0.869195751138088,0.890211433046202,0.4260623290432814,0.0580679218722505,0.0054548653879992,
billboard_2019_04,billboard,2019,04,skipped,18.274104308390022,0.5073852745518097,,,,,too_short
billboard_2003_01,billboard,2003,01,success,64.36571428571429,0.756601056168987,0.8225108225108225,0.092037570812181,0.0895129442738043,0.0,
billboard_2000_01,billboard,2000,01,success,30.534240362811797,0.6756883751527112,0.8068441064638783,0.092037570812181,0.0915094339622641,0.010377358490566,
billboard_2000_02,billboard,2000,02,skipped,22.15183673469388,0.4545784224841341,,,,,too_short
suno_v4_5_1950_04,suno_v4_5,1950,04,skipped,27.608526077097505,0.6861097380128522,,,,,too_short
billboard_2020_01,billboard,2020,01,success,73.21251700680273,0.6956124314442413,0.782429432286711,0.3233360583906408,0.0555555555555555,0.0024330900243309,
billboard_2014_03,billboard,2014,03,success,91.46340136054422,0.8201058201058201,0.9126681898959128,0.4260623290432815,0.057039510294936,0.0008347245409015,
billboard_1998_02,billboard,1998,02,success,56.79600907029479,0.800346538552414,0.883483237939493,0.1279370863012904,0.1023148148148148,0.0046296296296296,
billboard_2021_02,billboard,2021,02,success,40.28662131519275,0.759194734804491,0.7786743515850144,0.1504646013433387,0.0659259259259259,0.0103703703703703,
billboard_2021_04,billboard,2021,04,success,102.37678004535148,0.766949806949807,0.8641415286913132,0.1765306086328976,0.1047519033867156,0.0005250721974271,
billboard_2020_02,billboard,2020,02,success,62.94929705215419,0.7825336927223719,0.8218369605311693,0.2065067991177522,0.0449034575662326,0.0112258643915581,
billboard_1998_05,billboard,1998,05,success,100.14766439909296,0.8678111587982833,0.9030837004405288,0.2407543944755742,0.051874678993323,0.0053929121725731,
billboard_2020_05,billboard,2020,05,success,40.00798185941043,0.7451781836760761,0.7817759721416134,0.0779752376229482,0.1173848439821693,0.0059435364041604,
billboard_1998_04,billboard,1998,04,success,63.76199546485261,0.8350936362829502,0.8656227239621267,0.2407543944755743,0.0521885521885521,0.0063131313131313,
billboard_2002_03,billboard,2002,03,success,54.4043537414966,0.7506609721374822,0.8237302603499786,0.066081512709207,0.1171591498185588,0.0025920165889061,
billboard_1997_03,billboard,1997,03,success,53.080816326530616,0.7951980610467319,0.868766404199475,0.2065067991177522,0.053904282115869,0.0075566750629722,
suno_v4_5_1950_03,suno_v4_5,1950,03,skipped,9.47374149659864,0.4041591320072332,,,,,too_short
billboard_2018_02,billboard,2018,02,success,47.438367346938776,0.7848489877198805,0.8835046500244738,0.2407543944755084,0.0698447893569844,0.0022172949002217,
billboard_2005_02,billboard,2005,02,success,41.16897959183674,0.6942023934007203,0.841511562323745,0.1085797707287449,0.0925553319919517,0.0026827632461435,
billboard_2018_04,billboard,2018,04,success,129.98530612244895,0.7965147168207417,0.8617363344051447,0.2407543944755742,0.0874974082521252,0.0051834957495334,
billboard_2020_03,billboard,2020,03,success,49.45850340136055,0.8228012261259137,0.8741784037558685,0.2407543944755742,0.0677055346587856,0.0016120365394948,
billboard_2022_02,billboard,2022,02,success,43.97859410430839,0.7930454290521592,0.8474128827877508,0.2407543944755742,0.0436408977556109,0.0081047381546134,
billboard_2002_02,billboard,2002,02,success,42.60861678004535,0.7897692464774352,0.8392370572207084,0.2407543944755742,0.0818713450292397,0.0058479532163742,
billboard_2002_05,billboard,2002,05,success,65.57315192743765,0.8053932584269663,0.8374645892351275,0.4260623290432814,0.0575296108291032,0.0114213197969543,
billboard_2024_05,billboard,2024,05,success,58.97868480725624,0.8559053806430118,0.8429133858267717,0.0348974280196252,0.0883177570093458,0.0023364485981308,
billboard_2021_05,billboard,2021,05,success,49.48172335600907,0.7489899648116773,0.8301267010793055,0.5485250542599845,0.0673076923076923,0.0016968325791855,
billboard_2019_03,billboard,2019,03,success,131.65714285714287,0.8734599884858952,0.8800705467372134,0.2065067991177523,0.0557225896973341,0.0028061735818801,
billboard_1993_02,billboard,1993,02,success,79.13360544217687,0.7819006390434962,0.8418427230046949,0.0779752376229481,0.0962343096234309,0.004881450488145,
billboard_2001_05,billboard,2001,05,success,42.05133786848073,0.7604383147553372,0.8741027056874655,0.3721358982975087,0.0663716814159292,0.0075853350189633,
suno_v4_5_1952_04,suno_v4_5,1952,04,success,42.67827664399093,0.7807620237351656,0.8737758433079434,0.8266685594724996,0.0361370716510903,0.0037383177570093,
suno_v4_5_1950_01,suno_v4_5,1950,01,success,87.56244897959184,0.8574273858921162,0.8827897109520021,0.6860828109301793,0.0621995192307692,0.0003004807692307,
billboard_2023_01,billboard,2023,01,success,43.0962358276644,0.8210482062780269,0.865301724137931,0.1085797707287449,0.0847352024922118,0.005607476635514,
billboard_2008_03,billboard,2008,03,success,59.58240362811792,0.7397734718711972,0.818394388152767,0.1279370863012903,0.0666984278227727,0.0080990948070509,
billboard_2001_04,billboard,2001,04,success,47.32226757369615,0.7790760869565218,0.8930323846908734,0.092037570812181,0.0538757559098405,0.0016492578339747,
billboard_2021_03,billboard,2021,03,success,74.72181405895692,0.6901901318091683,0.7827843380981976,0.2796051653363589,0.0579825258141382,0.0019857029388403,
billboard_2023_03,billboard,2023,03,success,46.18448979591837,0.8367885910471412,0.8486676721970839,0.2796051653363589,0.0616478956727919,0.0035566093657379,
billboard_2010_02,billboard,2010,02,skipped,28.606984126984127,0.6245922208281054,,,,,too_short
billboard_2024_02,billboard,2024,02,skipped,25.21687074829932,0.7095391211146839,,,,,too_short
suno_v4_5_1951_03,suno_v4_5,1951,03,skipped,25.379410430839,0.5659217877094972,,,,,too_short
billboard_2017_05,billboard,2017,05,success,30.95219954648526,0.7587373167981961,0.8034508627156789,0.6159498854580681,0.0495327102803738,0.0074766355140186,
billboard_2024_03,billboard,2024,03,success,41.00643990929705,0.7935149469623916,0.8669309173272933,0.2796051653363589,0.057516339869281,0.0032679738562091,
suno_v4_5_1957_03,suno_v4_5,1957,03,skipped,24.58993197278912,0.2813151563753007,,,,,too_short
suno_v4_5_1951_04,suno_v4_5,1951,04,skipped,21.594557823129254,0.7596589878469073,,,,,too_short
suno_v4_5_1954_04,suno_v4_5,1954,04,skipped,22.84843537414966,0.6233321312657771,,,,,too_short
suno_v4_5_1957_01,suno_v4_5,1957,01,skipped,29.72154195011338,0.7117938870219235,,,,,too_short
suno_v4_5_1955_03,suno_v4_5,1955,03,skipped,22.82521541950113,0.6655689718258324,,,,,too_short
suno_v4_5_1956_02,suno_v4_5,1956,02,skipped,14.721451247165533,0.4411869860564891,,,,,too_short
billboard_2023_02,billboard,2023,02,success,53.05759637188208,0.7592443266904735,0.8538293216630197,0.1504646013433388,0.0779487179487179,0.0076923076923076,
billboard_1995_04,billboard,1995,04,success,63.831655328798185,0.774812545351931,0.8559476173153874,0.3721358982975086,0.0714285714285714,0.0051020408163265,
billboard_2021_01,billboard,2021,01,success,33.08843537414966,0.7332257088083947,0.7712280701754386,0.0261680286089357,0.0737704918032786,0.0054644808743169,
billboard_2001_03,billboard,2001,03,skipped,19.82984126984127,0.4676343995273863,,,,,too_short
suno_v4_5_1958_02b,suno_v4_5,1958,02b,success,34.89959183673469,0.5206155632984901,0.4145043246839654,0.2065067991177522,0.0418006430868167,0.0112540192926045,
suno_v4_5_1953_03,suno_v4_5,1953,03,success,42.32997732426304,0.7679590631765401,0.7888096544157981,0.8266685594724995,0.0786360473208072,0.0027835768963117,
billboard_2016_04,billboard,2016,04,success,95.96807256235827,0.8230997247512174,0.8833776917493347,0.2796051653363589,0.0824657534246575,0.0021917808219178,
suno_v4_5_1958_05,suno_v4_5,1958,05,skipped,13.328253968253968,0.4068905364151766,,,,,too_short
billboard_2017_03,billboard,2017,03,success,53.05759637188208,0.747686205376818,0.7912472647702407,0.1085797707287449,0.1223021582733813,0.0055340343110127,
billboard_2022_04,billboard,2022,04,success,50.15510204081633,0.8101851851851852,0.8597222222222223,0.7571601330199094,0.0414870689655172,0.0005387931034482,
billboard_2004_01,billboard,2004,01,success,41.61015873015873,0.6184705774350501,0.7483258928571429,0.040697331568881,0.1156716417910447,0.0074626865671641,
suno_v4_5_1955_01,suno_v4_5,1955,01,skipped,17.136326530612244,0.4075895108421583,,,,,too_short
suno_v4_5_1951_01,suno_v4_5,1951,01,success,57.19074829931973,0.8634244676830036,0.8680470970361348,0.5485250542599844,0.0566214319138979,0.00280767430978,
billboard_2023_05,billboard,2023,05,success,79.94630385487528,0.8466141418170938,0.9105431309904152,0.3233360583906408,0.0507338864071474,0.0003190810465858,
suno_v4_5_1958_04,suno_v4_5,1958,04,skipped,27.840725623582767,0.603656238220882,,,,,too_short
suno_v4_5_1959_05,suno_v4_5,1959,05,success,51.03746031746032,0.8034275670133294,0.8967242948134668,0.6159498854580681,0.0294416243654822,0.0055837563451776,
suno_v4_5_1951_02,suno_v4_5,1951,02,success,63.97097505668934,0.8848578697046787,0.9150635208711434,0.4260623290432814,0.0492063492063492,0.0035714285714285,
suno_v4_5_1955_04,suno_v4_5,1955,04,skipped,7.244625850340136,0.4157103825136612,,,,,too_short
suno_v4_5_1950_02,suno_v4_5,1950,02,success,79.01750566893425,0.8694389592287142,0.9241845430502498,0.4849868077159113,0.0438931297709923,0.0019083969465648,
billboard_2024_04,billboard,2024,04,success,38.52190476190477,0.7611130354462533,0.8372513562386981,0.1085797707287449,0.0907780979827089,0.0028818443804034,
suno_v4_5_1951_05,suno_v4_5,1951,05,success,105.37215419501132,0.8605458463011731,0.9636403702071396,0.4849868077159113,0.0480329368709972,0.0020585544373284,
billboard_2014_01,billboard,2014,01,success,137.9497505668934,0.7654154202451028,0.8094596869213937,0.1279370863012903,0.1025374376039933,0.0033277870216306,
suno_v4_5_1957_04,suno_v4_5,1957,04,success,64.01741496598639,0.8769344141488578,0.9426913311570548,0.8911444948731202,0.0261739799846035,0.0003849114703618,
suno_v4_5_1954_02,suno_v4_5,1954,02,success,55.4724716553288,0.8233627917516428,0.9280033486814568,0.7571601330199094,0.0383574007220216,0.0013537906137184,
billboard_2000_05,billboard,2000,05,skipped,20.94439909297052,0.7041758241758241,,,,,too_short
suno_v4_5_1959_01,suno_v4_5,1959,01,success,36.19990929705215,0.5772979457189984,0.7902501603592046,0.1279370863012903,0.0877335499593826,0.0040617384240454,
suno_v4_5_1959_02,suno_v4_5,1959,02,skipped,23.962993197278912,0.6715011961722488,,,,,too_short
suno_v4_5_1962_01,suno_v4_5,1962,01,skipped,16.207528344671204,0.4611163374098463,,,,,too_short
billboard_2009_02,billboard,2009,02,success,40.44916099773243,0.8165217391304348,0.8513203214695751,0.1085797707287449,0.1160593792172739,0.0013495276653171,
billboard_2003_05,billboard,2003,05,success,33.45995464852608,0.6925618358782034,0.8084663428174879,0.040697331568881,0.1056701030927835,0.0042955326460481,
suno_v4_5_1961_05,suno_v4_5,1961,05,success,36.19990929705215,0.7018371818641497,0.8268120590121874,0.2407543944755742,0.0527950310559006,0.0015527950310559,
suno_v4_5_1958_02a,suno_v4_5,1958,02a,success,38.846984126984125,0.8875446796810558,0.9276748356246264,0.3721358982975087,0.0257898130238555,0.0038684719535783,
suno_v4_5_1958_03a,suno_v4_5,1958,03a,success,41.40117913832199,0.9042402371439618,0.93157599551318,0.4260623290432815,0.0234939759036144,0.0012048192771084,
suno_v4_5_1958_03b,suno_v4_5,1958,03b,success,65.06231292517008,0.9185578856650388,0.9211277658815132,0.3721358982975087,0.0507751937984496,0.0007751937984496,
suno_v4_5_1958_01,suno_v4_5,1958,01,success,186.3633560090703,0.9554018602432626,0.9605033640667828,0.6159498854580681,0.0250389206019719,0.0033731188375713,
suno_v4_5_1955_05,suno_v4_5,1955,05,success,74.46639455782314,0.8421352151149556,0.8353601496725912,0.8911444948731202,0.0250186706497386,0.0014936519790888,
billboard_1995_05,billboard,1995,05,success,39.2649433106576,0.7459572978648933,0.8497930218805441,0.0560713954458926,0.0995821727019498,0.0034818941504178,
suno_v4_5_1963_01,suno_v4_5,1963,01,skipped,15.0465306122449,0.617737556561086,,,,,too_short
suno_v4_5_1957_05,suno_v4_5,1957,05,skipped,17.41496598639456,0.7070116861435726,,,,,too_short
billboard_1997_01b,billboard,1997,01b,skipped,22.98775510204082,0.7350538432974378,,,,,too_short
billboard_2016_03,billboard,2016,03,success,60.09324263038549,0.8169631006105654,0.8469860896445132,0.3233360583906409,0.0707439525330899,0.0009128251939753,
billboard_2017_04,billboard,2017,04,success,48.41360544217687,0.6331711166644746,0.7745803357314148,0.0348974280196252,0.1716232961586121,0.0018587360594795,
billboard_2007_02,billboard,2007,02,success,130.05496598639456,0.8625982093915585,0.884841992501339,0.2796051653363588,0.069021190716448,0.0028254288597376,
suno_v4_5_1950_05,suno_v4_5,1950,05,success,43.049795918367344,0.6974606636547749,0.8667745415318231,0.8911444948731202,0.0454545454545454,0.0031133250311332,
billboard_2002_04,billboard,2002,04,success,49.92290249433107,0.7504417670682731,0.8432558139534884,0.0779752376229482,0.118653421633554,0.0038631346578366,
billboard_2013_03,billboard,2013,03,success,79.36580498866213,0.8559300873907616,0.8739028671737858,0.1085797707287449,0.0485599464166108,0.0093770931011386,
billboard_2022_03,billboard,2022,03,success,89.88444444444444,0.7853040789279929,0.8501679152673728,0.1765306086328975,0.0702127659574468,0.0045592705167173,
billboard_2011_01,billboard,2011,01,success,84.6831746031746,0.8619494290375204,0.8777077049629832,0.3233360583906408,0.070625,0.004375,
suno_v4_5_1967_02,suno_v4_5,1967,02,skipped,18.06512471655329,0.6167771133020851,,,,,too_short
billboard_2006_03,billboard,2006,03,success,40.58848072562358,0.7502631327145728,0.8043478260869565,0.0779752376229482,0.1153024911032028,0.0085409252669039,
suno_v4_5_1966_03,suno_v4_5,1966,03,success,55.49569160997733,0.8142642642642642,0.8472803347280334,0.4260623290432814,0.0686758893280632,0.0133399209486166,
suno_v4_5_1967_03,suno_v4_5,1967,03,success,36.82684807256236,0.8157666261503733,0.9060529634300126,0.3721358982975087,0.0424791086350974,0.0020891364902506,
billboard_2007_05,billboard,2007,05,success,41.4940589569161,0.7095473334005444,0.7700055959709009,0.092037570812181,0.1076363636363636,0.0036363636363636,
billboard_2012_02,billboard,2012,02,success,32.92589569160998,0.7468686627698915,0.7947813822284908,0.092037570812181,0.1092362344582593,0.0026642984014209,
suno_v4_5_1952_01,suno_v4_5,1952,01,skipped,17.2756462585034,0.7032608695652174,,,,,too_short
billboard_2006_02,billboard,2006,02,success,163.72390022675737,0.7887806444706135,0.8232874769536236,0.066081512709207,0.0844245348035837,0.0075809786354238,
billboard_2003_03,billboard,2003,03,success,73.04997732426304,0.7544689800210305,0.8518753973299428,0.047686993082531,0.0586039567002612,0.003732736095558,
billboard_2007_01,billboard,2007,01,success,148.5380498866213,0.7813795008748503,0.8691574175394716,0.3233360583906408,0.1181867242309768,0.0034178809138334,
suno_v4_5_1955_02,suno_v4_5,1955,02,skipped,28.11936507936508,0.5248199338135098,,,,,too_short
suno_v4_5_1966_01,suno_v4_5,1966,01,success,40.84390022675737,0.8135158254918734,0.8874360432063673,0.8911444948731203,0.0294871794871794,0.0006410256410256,
suno_v4_5_1964_05,suno_v4_5,1964,05,success,38.45224489795918,0.6942414860681114,0.8641304347826086,0.2407543944755743,0.0391608391608391,0.0048951048951048,
suno_v4_5_1965_05,suno_v4_5,1965,05,success,55.12417233560091,0.8128612716763006,0.8782645324347094,0.1765306086328976,0.0767754318618042,0.0033589251439539,
suno_v4_5_1965_04,suno_v4_5,1965,04,skipped,13.421133786848072,0.545552754771336,,,,,too_short
billboard_2005_03,billboard,2005,03,success,78.73886621315192,0.7435248975320485,0.8454733117074609,0.1085797707287449,0.1043265875785066,0.0055826936496859,
suno_v4_5_1963_04,suno_v4_5,1963,04,success,36.96616780045352,0.781698332687088,0.8731155778894473,0.6159498854580681,0.060475161987041,0.0028797696184305,
billboard_2012_05,billboard,2012,05,success,66.03755102040816,0.7612994350282486,0.7464838255977496,0.2407543944755742,0.0678605089538171,0.0169651272384542,
billboard_2008_02,billboard,2008,02,success,42.91047619047619,0.8121148089452368,0.8365800865800865,0.2407543944755742,0.1035598705501618,0.0058252427184466,
suno_v4_5_1959_03,suno_v4_5,1959,03,success,44.00181405895692,0.6750531537916371,0.8258575197889182,0.4849868077159113,0.0786445012787723,0.0025575447570332,
billboard_2016_05,billboard,2016,05,success,38.754104308390026,0.7320894753118236,0.8448172558418214,0.0779752376229482,0.1029098651525904,0.0028388928317956,
suno_v4_5_1972_05,suno_v4_5,1972,05,success,56.14585034013606,0.7142053973013494,0.8110008271298594,0.4849868077159112,0.0785714285714285,0.0051020408163265,
suno_v4_5_1953_02,suno_v4_5,1953,02,success,48.645804988662135,0.8593363051015354,0.8610978520286396,0.1765306086328976,0.0476982806433721,0.0049916805324459,
billboard_2023_04,billboard,2023,04,success,40.867120181405895,0.7689380837080595,0.9051136363636364,0.4260623290432814,0.0433417085427135,0.0006281407035175,
billboard_2004_05,billboard,2004,05,skipped,21.803537414965987,0.6313050440352281,,,,,too_short
suno_v4_5_1970_03,suno_v4_5,1970,03,skipped,17.554285714285715,0.3202462380300958,,,,,too_short
billboard_2000_04,billboard,2000,04,success,49.66748299319728,0.8154503277119081,0.8405797101449275,0.1504646013433388,0.0601001669449081,0.0055648302726766,
billboard_2012_01,billboard,2012,01,success,40.61170068027211,0.7230578827113481,0.8765008576329331,0.4260623290432815,0.0463446475195822,0.0,
suno_v4_5_1971_03a,suno_v4_5,1971,03a,success,41.9352380952381,0.811568540652206,0.8599114064230343,0.5485250542599845,0.0625,0.0115979381443298,
billboard_2017_02,billboard,2017,02,success,87.63210884353742,0.8023326572008114,0.8479067302596714,0.092037570812181,0.074398249452954,0.0025007814942169,
billboard_2015_04,billboard,2015,04,success,87.23736961451247,0.6706586826347305,0.8046313548043652,0.092037570812181,0.099933818663137,0.0029781601588352,
billboard_2002_01,billboard,2002,01,success,34.17977324263039,0.692594510616261,0.7873641304347826,0.0560713954458926,0.1027633851468048,0.0120898100172711,
suno_v4_5_1960_03,suno_v4_5,1960,03,success,54.63655328798186,0.9000358294518094,0.9655758606034848,0.6860828109301793,0.0303830911492734,0.0017613386173491,
suno_v4_5_1961_01,suno_v4_5,1961,01,success,33.85469387755102,0.6244147157190636,0.7503429355281207,0.2407543944755742,0.1033851784080512,0.0027447392497712,
suno_v4_5_1967_04,suno_v4_5,1967,04,success,56.40126984126984,0.8902364138778016,0.8941951420337587,0.2407543944755743,0.0400736987563334,0.0119760479041916,
suno_v4_5_1956_04,suno_v4_5,1956,04,success,60.85950113378685,0.8616077713642123,0.9263639832125145,0.3721358982975087,0.0313143798928718,0.0028842192006592,
billboard_2018_05,billboard,2018,05,success,66.03755102040816,0.6875599923209829,0.8248945147679325,0.1085797707287449,0.0379530916844349,0.0025586353944562,
suno_v4_5_1962_03,suno_v4_5,1962,03,skipped,18.01868480725624,0.6779984721161192,,,,,too_short
billboard_2024_01,billboard,2024,01,success,30.76643990929705,0.7610118717408189,0.900377358490566,0.2796051653363589,0.0486577181208053,0.0,
suno_v4_5_1973_01,suno_v4_5,1973,01,success,33.90113378684807,0.840031274433151,0.813013698630137,0.6159498854580681,0.0522765598650927,0.0084317032040472,
suno_v4_5_1956_03,suno_v4_5,1956,03,success,45.67365079365079,0.8592252133946159,0.931367564819522,0.8911444948731203,0.0409612233752048,0.0005461496450027,
