year,position,artist,title,signal_length,alpha,intercept,r_squared,log_n,log_fn
1987,2,Heart,Alone,16638,1.066870858778903,-5.832658702481931,0.9872328729832678,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182, 7.220373836723949, 7.402451520818244]","[-4.988272212727266, -4.551174064370974, -4.233579022323607, -3.7538648198261053, -3.575663452921233, -3.282946329060498, -2.9419045813406566, -2.680505712541223, -2.461996008028483, -2.2339337246038853, -2.0056187554226566, -1.7855909998206196, -1.578734897789348, -1.3655094567956785, -1.178397166966844, -1.03370756633131, -0.8636956222070424, -0.6758509803517745, -0.5114995510543987, -0.3678789850453737, -0.18880623736480215, -0.03961900067340264, 0.12149171955606336, 0.3169597883436852, 0.5034247633242461, 0.6366108091176012, 0.7746408017147964, 0.9841813793228358, 1.1268962929826574, 1.3253868590704436, 1.474631484437089, 1.6452220555119537, 1.8654889402992554]"
1987,3,Gregory Abbott,Shake You Down,14607,1.0763144494676489,-6.0870608935141775,0.9813711515798729,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182, 7.220373836723949]","[-5.333457975166197, -4.872013986773912, -4.521700481582588, -4.008445253529465, -3.809174536375409, -3.487670909264756, -3.1163984652281624, -2.8411468846902315, -2.6099697227810332, -2.375144856075862, -2.1362778069477466, -1.9038988128637935, -1.6987791590111951, -1.4967675740045285, -1.3508944700872816, -1.2162353811412376, -1.0887963959009461, -0.9318880951853772, -0.8117637893852001, -0.6854491949260288, -0.5053647773173016, -0.34689147940769055, -0.17166092363180172, 0.0005375665342256007, 0.19565709366236678, 0.42408990025227195, 0.6152178357419379, 0.7685565732614226, 0.9910531822755293, 1.1539646609001943, 1.2895065834294965, 1.471120950020114]"
1987,4,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),13785,0.9850680618355565,-5.498468129524845,0.9692786129296791,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182, 7.220373836723949]","[-4.952186349854994, -4.5013254994096, -4.1576448331145555, -3.665902135261332, -3.4715349554199433, -3.1545694311774084, -2.7914122227621174, -2.5120496137877333, -2.304743579934802, -2.0777489466374037, -1.8711530072213287, -1.668610598011467, -1.4815842859314763, -1.2943463064883474, -1.1247202004815144, -0.9831815851616642, -0.8300594262971837, -0.6849454215373374, -0.5387390183522255, -0.37551325627937204, -0.21213363806821095, -0.04155029262795286, 0.08754919755983655, 0.25762028655146696, 0.3568035968756095, 0.47813573451666264, 0.553934639395235, 0.6838980673333891, 0.81324625483321, 0.9280539602775074, 1.0046356965269216, 1.2082896297561712]"
1987,5,Starship,Nothing's Gonna Stop Us Now,11409,1.0165892171642195,-5.997685664289229,0.9790590200667832,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182]","[-5.258675562489942, -4.820103794146576, -4.486967744356218, -4.021786831004733, -3.8404432661307952, -3.5511698063551056, -3.2234813653082854, -2.9582233390566475, -2.745070754533136, -2.5102612706303375, -2.2898323733549564, -2.0860630068701225, -1.8869358925771544, -1.6830584890943037, -1.5251707390429308, -1.3443187860974013, -1.1762026069570606, -1.022890039991164, -0.9126970879354167, -0.8173140455515153, -0.7364504920922005, -0.6068045681129851, -0.4771442081523403, -0.33515339315223136, -0.16894496317908475, -0.008109031955822557, 0.1987914548949603, 0.4012111843976167, 0.66895535459237, 0.8680426842832615, 1.1192924904221067]"
1988,1,George Michael,Faith,11085,0.8915926448775117,-6.133735405618919,0.9506563065870927,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928]","[-5.770752475210988, -5.317499621089847, -4.96926165335019, -4.481452055306587, -4.289605889991388, -3.9829711111157673, -3.6397617727571348, -3.3817329080065064, -3.170147743025937, -2.971350243423682, -2.7649398320393446, -2.571938057122925, -2.4191458043890064, -2.245453166686122, -2.063073096088647, -1.9401039750941778, -1.818825153549595, -1.725354733732586, -1.671701384581205, -1.5852602892482779, -1.4861730906160022, -1.370170560812771, -1.2324275817073773, -1.1107871844078625, -0.9739360720868002, -0.8400119392768952, -0.7506066148079427, -0.6629756264267432, -0.5623627590253623, -0.38715987957184866]"
1988,2,INXS,Need You Tonight,17115,1.0823535200129109,-5.759960686610595,0.9850709408940351,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182, 7.220373836723949, 7.402451520818244]","[-4.9143478948669, -4.485435886572957, -4.146337536241345, -3.680178560529621, -3.4963187307913457, -3.1910871297711316, -2.842539580334248, -2.5601580370843124, -2.33359420138923, -2.0985882410909196, -1.852661238485589, -1.6299074177714483, -1.416766700070177, -1.2103574817461815, -1.030458876296882, -0.853061587951106, -0.6606928841159316, -0.5360647652688583, -0.41181084577833116, -0.28462366397496747, -0.08392318534899394, 0.08776727193730063, 0.30557037545692317, 0.4779980790613462, 0.6810105239523889, 0.8866172072892742, 1.108046255452858, 1.1888091366702702, 1.3947086145770267, 1.5375153058960103, 1.6239353160256034, 1.7546792769999495, 1.8252267141443426]"
1988,3,George Harrison,Got My Mind Set On You,11214,1.0166234146469517,-5.81074646730689,0.9799486150765603,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928]","[-5.007552133063226, -4.597618751593304, -4.293642560117418, -3.8358894142356226, -3.66449790548112, -3.3870515748787033, -3.053936775224788, -2.78134915788458, -2.565085685949907, -2.3199205857954, -2.0932250713117693, -1.8736598707771879, -1.6669168876005138, -1.5033162677131242, -1.381373880007943, -1.1920889620945463, -1.0342101762772662, -0.9185389906781614, -0.7879881976670028, -0.652944437686593, -0.5309823953642283, -0.4059027167442633, -0.25880200325342995, -0.0823030622404862, 0.024356032011096304, 0.19344383033111145, 0.39339468008159645, 0.628126654054064, 0.8297430543814153, 1.038245442328038]"
1988,4,Rick Astley,Never Gonna Give You Up,12909,1.01277809804212,-5.882501369838672,0.9756155621707127,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182]","[-5.230542985317014, -4.779381253039617, -4.4399152211543935, -3.940149544264285, -3.748846901342676, -3.4328329100091377, -3.0713733562367316, -2.794103094266646, -2.5710139404385823, -2.334626422187065, -2.1160059285169606, -1.9020591964207918, -1.7361781043366076, -1.5609662017306343, -1.4337110876225223, -1.3085585165257416, -1.156349248026848, -1.0145587705342571, -0.9024894047230154, -0.7692978074120663, -0.6364735985138701, -0.48102335321562145, -0.3505401121461532, -0.1473751976265328, -0.0018461986546994323, 0.15311177397013614, 0.2995373562303757, 0.530626214071356, 0.738611272316139, 0.930580020380324, 1.0365367496459839]"
1988,5,Guns N' Roses,Sweet Child O'Mine,13332,0.9289063891066768,-5.80908101745133,0.9744497743681318,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182]","[-5.2699197501831945, -4.832089533103213, -4.494241192468584, -4.001783610319017, -3.8180973605571498, -3.5237609047755947, -3.1890236640582383, -2.937484277009486, -2.735048638313421, -2.5272295679944583, -2.327891501627915, -2.160046397895088, -1.9969852314825052, -1.8905539583256747, -1.791236303850602, -1.6647514608876444, -1.5287979839531165, -1.4110237918684898, -1.2626009248653751, -1.1496674399973708, -0.9905896041043789, -0.8812917642174911, -0.6907243354216713, -0.5142368727715377, -0.3962663722340945, -0.2266470213572813, -0.05661946674688027, 0.11780972034024277, 0.32497328031789985, 0.36911844162128943, 0.4490826988306423]"
1989,1,Chicago,Look Away,16464,1.0031113264128864,-6.076820245537373,0.9844105358377838,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182, 7.220373836723949, 7.402451520818244]","[-5.302990372836402, -4.892154638111454, -4.575674589604964, -4.12722810900114, -3.9548248041322918, -3.685309345959426, -3.371298629967784, -3.130107566652745, -2.948053281476661, -2.732665478637441, -2.5205367691474367, -2.308828264898385, -2.1109654107681637, -1.9053188131419894, -1.717892055153124, -1.5489761470758174, -1.3584224735212571, -1.1991715645255914, -1.0522008947263684, -0.8732742344028082, -0.7082766631948284, -0.5445763601093312, -0.4107666820102221, -0.20102415067227775, -0.0616000277432428, 0.11401106600633092, 0.23568418805993435, 0.39742190136269345, 0.4975063514436436, 0.5976054345584111, 0.7034607107153583, 0.8107616143197638, 0.9244845781090891]"
1989,3,Poison,Every Rose Has Its Thorn,14976,1.1376490334305898,-6.03285325057393,0.9805755480345609,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182, 7.220373836723949]","[-5.175349180102371, -4.7073610957450756, -4.351234396490084, -3.8295884394716273, -3.6301166788818247, -3.3036557088803837, -2.9373136034201517, -2.648854493671699, -2.439298861101354, -2.1968065930675196, -1.973206104139044, -1.7642718145100325, -1.570851400035194, -1.3385672023779969, -1.1595949800516354, -0.9451548797464226, -0.7276067811573745, -0.5163310688510832, -0.29535130915164226, -0.09620571301336749, 0.13657784553856706, 0.32268704533471454, 0.5062379572323418, 0.6510040920013643, 0.8138632132839255, 0.9455892384416107, 1.0500402671760771, 1.1797841380794145, 1.3443769985150857, 1.4293304649064356, 1.5057736305503684, 1.6152943760831069]"
1989,4,Paula Abdul,Straight Up,12093,1.1005618907478685,-6.003064143344027,0.9947552975084611,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182]","[-4.913302426784826, -4.492687217232591, -4.1813137135011615, -3.729542101341565, -3.5548243131760766, -3.2767255941687954, -2.97663849773751, -2.751096750914525, -2.5539553329794593, -2.3607466816174876, -2.1469696007133487, -1.9322399733916615, -1.7553300239282694, -1.5450104096961006, -1.3499476381972424, -1.1747255260048743, -1.0061239737239764, -0.8280679635214269, -0.6773748486668709, -0.5267980238535367, -0.3810201646867581, -0.18225597473866098, 0.06912664361677724, 0.2584953515516437, 0.4125210708178262, 0.6855087015457169, 0.8569555709870496, 1.1358448541293957, 1.330080703864221, 1.5403920007682237, 1.7298765996292809]"
1989,5,Janet Jackson,Miss You Much,11412,0.9109510872113264,-5.288536731048299,0.9559478860738467,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182]","[-4.775167460831071, -4.347104748660904, -4.0383844076037825, -3.582026927252328, -3.4155710745681396, -3.1449573443868553, -2.848697287427585, -2.6227944515753614, -2.4406729928571047, -2.2388277937683583, -2.02900247361489, -1.8145826573501829, -1.6035124512239194, -1.3801046496372396, -1.1822067809666967, -0.9913663804791549, -0.8109661649339508, -0.6488570198442921, -0.5246310854733242, -0.393709664140054, -0.29427451842569535, -0.2100377727696819, -0.086085934291999, 0.04137260119798108, 0.12308460228275908, 0.18549937282375614, 0.22927248050437413, 0.2794692226480336, 0.37273987615034176, 0.43074231105635696, 0.511652195962945]"
1990,1,Wilson Phillips,Hold On,13824,0.9911984954271047,-5.905908112797878,0.986844928489055,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182, 7.220373836723949]","[-5.174070991140126, -4.741132634468802, -4.407128782099108, -3.9245678578253567, -3.7437073074762406, -3.451128741942012, -3.12867754419725, -2.891902276901541, -2.6937065884274496, -2.5076093480305977, -2.3216169296824805, -2.147211550623085, -1.9890579899591105, -1.8117969606350401, -1.6853754277201507, -1.5481095909321043, -1.4108715187281524, -1.235895443296206, -1.067771171933705, -0.8998157934013066, -0.7364953720842204, -0.540562345139154, -0.3742910940793098, -0.21058719754639674, 0.005857087109347256, 0.15506961301554803, 0.256460724619755, 0.4364935149603635, 0.5854308175998708, 0.745341469282624, 0.9043160255950293, 1.0490596919674415]"
1990,2,Roxette,It Must Have Been Love,13956,1.1226926450563004,-6.111718009137607,0.9927629914506292,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182, 7.220373836723949]","[-5.059645830443695, -4.651040017230533, -4.33280213861451, -3.8633696134158724, -3.6847867468100652, -3.3918495037666716, -3.055086932457317, -2.795387953094156, -2.5826358668403326, -2.3583771146832784, -2.137531359279481, -1.918868629279586, -1.7216648735911577, -1.5126479659283252, -1.3485231752519296, -1.135012021833724, -0.9935017285672941, -0.7755289933077815, -0.6030867530235801, -0.4238392415710113, -0.22628782289676758, -0.03975758199930125, 0.10963680671700259, 0.3337209502085441, 0.5416539668036197, 0.7405535867963373, 0.9031386626311254, 1.114639539488006, 1.2764260543639327, 1.500651942429199, 1.6234423521817476, 1.7479225011176895]"
1990,3,Sinead O'Connor,Nothing Compares 2 U,12471,1.1640941583171451,-6.383056507557678,0.9905360597938508,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182]","[-5.260954831401773, -4.8518455425508025, -4.541233451543192, -4.07116667773083, -3.8951637286163057, -3.6024137396313742, -3.2642355603867954, -2.993082299822953, -2.7761395857110505, -2.5322069140214856, -2.2913649240942764, -2.0561255786285404, -1.8340392539492893, -1.6190087226235996, -1.4096203379851469, -1.2102238445847933, -0.9854194021697646, -0.7471005883303719, -0.5685601139074162, -0.36220508669687007, -0.17377759008185992, -0.031496167759608056, 0.1653462056029491, 0.3296168376564733, 0.4605988278730248, 0.6298586194444004, 0.8005795558989766, 1.0193753333647766, 1.1436475408838662, 1.3233011117847098, 1.5650021006552144]"
1990,4,Bell Biv DeVoe,Poison,8847,1.1367983083284348,-5.920477269929283,0.9912087730104082,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654]","[-4.810904087777041, -4.410457123589785, -4.099345019894856, -3.6305126976218896, -3.4492920887381113, -3.1583757221832727, -2.814619857610887, -2.5548259053600644, -2.3462178152728157, -2.111208620544811, -1.8873367418405607, -1.6662081848298227, -1.4748968835663698, -1.2595733470550694, -1.0804917130824871, -0.9057225213874569, -0.7201419147431359, -0.5237334028582084, -0.3787392659326209, -0.1950883579925292, -0.029445898149065675, 0.15213739358836254, 0.2967640220689835, 0.5277115760455693, 0.7092452824045954, 0.9591931566762628, 1.1671102875727313, 1.2710301445572814, 1.5543840369951947]"
1990,5,Madonna,Vogue,14973,0.9109926436941382,-5.3774817463622275,0.9533704982655182,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182, 7.220373836723949]","[-4.939929104963502, -4.521113994614831, -4.209625168246704, -3.75110788129295, -3.5754682129920514, -3.288232083036475, -2.9538737844572864, -2.68512497347311, -2.4735407355843204, -2.2309653990438196, -1.9892091222841004, -1.7599394050641608, -1.534833561765335, -1.3116776479461723, -1.1258146594514842, -0.9534173135882161, -0.8203272771151654, -0.732266461108962, -0.6844710535345385, -0.618453370260351, -0.5183496294320279, -0.4477648975702775, -0.3178154387038906, -0.17394729171171905, -0.07457684065368053, 0.050881891968892416, 0.1502978327598584, 0.25397730273416547, 0.38623841176869167, 0.47640028217944885, 0.6983995712386979, 0.8743768208370045]"
1991,2,Color Me Badd,I Wanna Sex You Up,15744,1.0841512991569775,-6.269280835928724,0.9822490847537145,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182, 7.220373836723949]","[-5.409943375167473, -4.979448217839756, -4.652513548008829, -4.172551170538576, -3.987199152002585, -3.6956290378633105, -3.3502468263762037, -3.0903645524435177, -2.8742895465125797, -2.6276890160352706, -2.3930349048597117, -2.157689427306342, -1.930757698174298, -1.7404503258452182, -1.5871510109505562, -1.436453940760728, -1.2556811055662063, -1.0509420603137447, -0.8387990430467688, -0.6362577866004436, -0.4053043030459212, -0.2168478411428261, -0.06444923467286265, 0.10100081548636546, 0.26746354179944826, 0.3650882058866321, 0.46723765525573163, 0.5524437200954607, 0.7197279974105845, 0.8437424532746319, 0.942223426763386, 1.1485557450364472]"
1991,3,C&C Music Factory,Gonna Make You Sweat (Everybody Dance Now),13689,0.993606310549542,-5.643706364934049,0.9763875567862442,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182, 7.220373836723949]","[-4.996354646772779, -4.571272582311433, -4.24865834152214, -3.755655359999957, -3.5687155673474193, -3.2639664094287633, -2.9156781455670906, -2.6582236453808585, -2.454843583518418, -2.25064184112268, -2.0365330337470735, -1.8385830630347937, -1.624979533990206, -1.4066994484699122, -1.2254228331974306, -1.0718128790685395, -0.9218994095863265, -0.7618379098265495, -0.6653053020766061, -0.5197443949750592, -0.38147364295194724, -0.2464864394721298, -0.07475154564364796, 0.0886689341817665, 0.20997702898890014, 0.3617684650670959, 0.4991663686277361, 0.5602118740404385, 0.7103282627491921, 0.8974255251407474, 1.0874214424101802, 1.2663708079515408]"
1991,4,Paula Abdul,Rush Rush,15243,1.0773420078575797,-6.27134629014715,0.9917573769985195,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182, 7.220373836723949]","[-5.30749851925888, -4.886951314068479, -4.561898266028226, -4.092084555697608, -3.9170252428655017, -3.6319104265772455, -3.311550468851992, -3.058081856596879, -2.8665009260966916, -2.6651355665665744, -2.4685730415712377, -2.281734483902071, -2.095236542188945, -1.9136669159133413, -1.754974159213116, -1.5583362586522789, -1.3823806868215833, -1.169972011975048, -0.9735688912115945, -0.7828770480214421, -0.5648917266166279, -0.3941461594730746, -0.19390042973706623, -0.050043940968752296, 0.121617868097333, 0.3089938292679407, 0.49358319501701603, 0.6493365408722607, 0.7419094361827091, 1.0904211459367708, 1.1909758638519394, 1.1224462552726209]"
